,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
2875,2015_16,Mount Carmel College of Nursing,Columbus,OH,Bachelor's,NO,81.71,990.0,,,21.0,897.0,85.95,7.02,1.9,1.67,19506.0,12180.0,12180.0,0.72
2876,2015_16,University of Mount Union,Alliance,OH,Bachelor's,NO,75.01,1078.0,500.0,515.0,24.0,2061.0,82.44,5.68,2.13,0.63,39281.0,28550.0,28550.0,0.61
2877,2015_16,Mount Vernon Nazarene University,Mount Vernon,OH,Bachelor's,NO,77.62,1047.0,500.0,520.0,23.0,1686.0,84.93,4.69,2.43,0.3,36044.0,25748.0,25748.0,0.6
2878,2015_16,Mount Saint Joseph University,Cincinnati,OH,Bachelor's,NO,15.09,,,,,1387.0,78.44,10.6,1.23,0.58,33599.0,27500.0,27500.0,0.51
2880,2015_16,Muskingum University,New Concord,OH,Bachelor's,NO,73.9,984.0,475.0,460.0,21.0,1580.0,78.42,5.13,2.15,0.82,36381.0,25776.0,25776.0,0.52
2887,2015_16,Notre Dame College,Cleveland,OH,Bachelor's,NO,91.27,899.0,423.0,432.0,19.0,1753.0,59.56,24.76,4.11,1.08,38167.0,27520.0,27520.0,0.39
2890,2015_16,Oberlin College,Oberlin,OH,Bachelor's,NO,28.78,1357.0,690.0,665.0,31.0,2912.0,68.13,5.22,7.69,3.98,64396.0,50582.0,50582.0,0.88
2893,2015_16,Ohio Dominican University,Columbus,OH,Bachelor's,NO,80.85,1009.0,490.0,510.0,22.0,1213.0,61.34,22.92,4.37,1.15,42798.0,30270.0,30270.0,0.45
2895,2015_16,Ohio Northern University,Ada,OH,Bachelor's,NO,69.05,1158.0,540.0,585.0,26.0,2116.0,84.45,3.4,0.95,0.95,42680.0,28810.0,28810.0,0.69
2899,2015_16,Ohio State University-Marion Campus,Marion,OH,Bachelor's,NO,,,,,,1016.0,82.38,3.84,4.13,3.15,14988.0,7140.0,24468.0,0.45
2905,2015_16,Ohio State University-Main Campus,Columbus,OH,Bachelor's,NO,49.38,1295.0,615.0,665.0,29.0,44131.0,71.05,5.51,3.75,6.0,25306.0,10037.0,27365.0,0.83
2910,2015_16,Ohio University-Main Campus,Athens,OH,Bachelor's,NO,74.42,1108.0,545.0,555.0,24.0,23066.0,83.48,5.0,2.75,0.88,25483.0,11548.0,20512.0,0.67
2914,2015_16,Ohio Wesleyan University,Delaware,OH,Bachelor's,NO,74.83,,,,,1665.0,69.91,7.57,4.8,2.82,57422.0,43230.0,43230.0,0.71
2915,2015_16,Otterbein University,Westerville,OH,Bachelor's,NO,75.32,1120.0,550.0,550.0,25.0,2235.0,75.97,5.68,1.88,1.52,43880.0,31624.0,31624.0,0.61
2920,2015_16,Pontifical College Josephinum,Columbus,OH,Bachelor's,NO,82.35,,,,,111.0,82.88,0.9,8.11,2.7,37638.0,21748.0,21748.0,0.67
2923,2015_16,Rabbinical College Telshe,Wickliffe,OH,Bachelor's,NO,88.89,,,,,38.0,100.0,0.0,0.0,0.0,18871.0,10300.0,10300.0,0.38
2928,2015_16,Shawnee State University,Portsmouth,OH,Bachelor's,NO,,,,,,3446.0,86.13,5.66,0.64,0.46,18999.0,7364.0,12761.0,0.36
2939,2015_16,Franciscan University of Steubenville,Steubenville,OH,Bachelor's,NO,78.88,1165.0,595.0,570.0,26.0,2036.0,82.86,0.59,10.17,1.87,34928.0,24780.0,24780.0,0.79
2943,2015_16,Tiffin University,Tiffin,OH,Bachelor's,NO,93.14,,,,,2305.0,45.77,14.1,3.77,0.43,33349.0,22165.0,22165.0,0.38
2944,2015_16,University of Toledo,Toledo,OH,Bachelor's,NO,93.2,1069.0,515.0,545.0,23.0,14989.0,69.09,11.97,4.51,2.31,22057.0,9547.0,18885.0,0.41
2945,2015_16,Tri-State Bible College,South Point,OH,Bachelor's,NO,,,,,,49.0,57.14,40.82,0.0,2.04,,7800.0,7800.0,0.57
2950,2015_16,Union Institute & University,Cincinnati,OH,Bachelor's,NO,,,,,,1027.0,36.03,17.92,32.42,1.17,,12144.0,12144.0,0.29
2953,2015_16,Urbana University,Urbana,OH,Bachelor's,NO,91.29,965.0,461.0,477.0,21.0,704.0,56.96,24.01,1.14,0.43,32554.0,22012.0,22012.0,0.4
2954,2015_16,Ursuline College,Pepper Pike,OH,Bachelor's,NO,87.97,1007.0,508.0,488.0,22.0,641.0,62.09,25.59,2.96,0.62,37241.0,28520.0,28520.0,0.44
2956,2015_16,Walsh University,North Canton,OH,Bachelor's,NO,80.3,,,,,2156.0,75.19,6.26,2.64,0.51,37284.0,27710.0,27710.0,0.6
2959,2015_16,Wilberforce University,Wilberforce,OH,Bachelor's,NO,55.14,762.0,342.0,355.0,16.0,586.0,1.19,84.13,0.51,0.0,27246.0,13475.0,13475.0,0.27
2960,2015_16,Wilmington College,Wilmington,OH,Bachelor's,NO,92.95,966.0,455.0,480.0,21.0,1112.0,80.04,10.88,0.63,0.36,41153.0,24500.0,24500.0,0.52
2962,2015_16,Wittenberg University,Springfield,OH,Bachelor's,NO,76.86,,,,,1805.0,80.61,7.31,2.88,1.0,49790.0,38090.0,38090.0,0.64
2963,2015_16,The College of Wooster,Wooster,OH,Bachelor's,NO,55.29,1237.0,605.0,620.0,28.0,2026.0,68.76,8.24,4.69,4.64,55500.0,44950.0,44950.0,0.82
2964,2015_16,Wright State University-Main Campus,Dayton,OH,Bachelor's,NO,95.97,1034.0,530.0,525.0,22.0,12040.0,72.11,12.31,3.28,2.48,19446.0,8730.0,17098.0,0.4
2965,2015_16,Wright State University-Lake Campus,Celina,OH,Bachelor's,NO,98.96,969.0,440.0,495.0,21.0,992.0,90.02,4.33,2.32,0.6,12282.0,5842.0,14210.0,0.42
2966,2015_16,Xavier University,Cincinnati,OH,Bachelor's,NO,71.58,1111.0,540.0,540.0,25.0,4460.0,71.7,10.0,5.07,2.58,47980.0,35080.0,35080.0,0.74
2968,2015_16,Youngstown State University,Youngstown,OH,Bachelor's,NO,71.1,981.0,465.0,470.0,21.0,10196.0,75.68,11.3,3.81,1.16,17099.0,8317.0,8557.0,0.3
2970,2015_16,Bacone College,Muskogee,OK,Bachelor's,NO,42.05,856.0,440.0,443.0,18.0,805.0,12.67,27.08,8.57,3.6,28200.0,14500.0,14500.0,0.11
2971,2015_16,Oklahoma Wesleyan University,Bartlesville,OK,Bachelor's,NO,94.74,962.0,455.0,485.0,21.0,1216.0,59.38,8.63,5.84,0.82,34500.0,24108.0,24108.0,0.46
2972,2015_16,Southern Nazarene University,Bethany,OK,Bachelor's,NO,,,,,,1642.0,61.51,12.0,8.65,1.4,31950.0,23320.0,23320.0,0.46
2978,2015_16,University of Central Oklahoma,Edmond,OK,Bachelor's,NO,69.91,1010.0,,,22.0,14270.0,56.83,9.0,9.2,3.43,17674.0,6096.0,14972.0,0.39
2981,2015_16,East Central University,Ada,OK,Bachelor's,NO,46.0,970.0,410.0,560.0,21.0,3546.0,55.16,3.36,5.39,0.34,13363.0,5874.0,14182.0,0.36
2986,2015_16,Randall University,Moore,OK,Bachelor's,NO,51.0,925.0,,,20.0,314.0,53.18,10.19,17.83,0.96,21608.0,12340.0,12340.0,0.33
2988,2015_16,Langston University,Langston,OK,Bachelor's,NO,,,,,,2139.0,5.61,90.09,1.5,0.47,17797.0,5042.0,12370.0,0.13
2991,2015_16,Northeastern State University,Tahlequah,OK,Bachelor's,NO,92.75,988.0,432.0,442.0,21.0,6788.0,49.66,4.18,5.17,2.12,15177.0,5547.0,12897.0,0.26
2995,2015_16,Northwestern Oklahoma State University,Alva,OK,Bachelor's,NO,48.14,950.0,,,20.0,1815.0,62.53,7.11,8.26,0.66,13513.0,6112.0,12562.0,0.2
2997,2015_16,Oklahoma Christian University,Edmond,OK,Bachelor's,NO,59.11,1118.0,545.0,555.0,25.0,1948.0,72.74,8.52,6.42,3.95,30501.0,19890.0,19890.0,0.49
2998,2015_16,University of Oklahoma-Health Sciences Center,Oklahoma City,OK,Bachelor's,NO,,,,,,835.0,68.86,4.31,8.14,5.63,,,,
2999,2015_16,Oklahoma Panhandle State University,Goodwell,OK,Bachelor's,NO,68.3,890.0,,,19.0,1065.0,59.25,12.11,14.37,1.5,16073.0,7461.0,7461.0,0.22
3000,2015_16,Oklahoma State University-Main Campus,Stillwater,OK,Bachelor's,NO,75.13,1118.0,530.0,560.0,25.0,20805.0,69.64,4.91,6.3,1.74,21494.0,7778.0,20978.0,0.61
3002,2015_16,Oklahoma Baptist University,Shawnee,OK,Bachelor's,NO,61.03,1042.0,515.0,500.0,23.0,1817.0,70.56,6.33,3.08,1.27,34380.0,24000.0,24000.0,0.52
3004,2015_16,Oklahoma City University,Oklahoma City,OK,Bachelor's,NO,70.17,1126.0,543.0,545.0,25.0,1791.0,60.86,5.53,8.88,2.18,45171.0,30726.0,30726.0,0.58
3005,2015_16,University of Oklahoma-Norman Campus,Norman,OK,Bachelor's,NO,77.64,1204.0,595.0,605.0,27.0,20689.0,61.83,4.88,9.07,6.0,23906.0,10090.0,23476.0,0.66
3008,2015_16,Oral Roberts University,Tulsa,OK,Bachelor's,NO,64.04,1009.0,502.0,505.0,22.0,3054.0,48.76,13.98,7.96,2.1,38235.0,24792.0,24792.0,0.58
3011,2015_16,Rogers State University,Claremore,OK,Bachelor's,NO,81.84,830.0,,,17.0,3663.0,57.88,3.19,4.89,1.28,18223.0,6009.0,13299.0,0.27
3013,2015_16,St. Gregory's University,Shawnee,OK,Bachelor's,NO,61.26,,,,,580.0,55.0,7.93,12.41,1.03,31987.0,20280.0,20280.0,0.34
3015,2015_16,University of Science and Arts of Oklahoma,Chickasha,OK,Bachelor's,NO,66.01,999.0,448.0,465.0,22.0,850.0,62.71,4.94,7.18,1.29,16260.0,6270.0,15210.0,0.4
3018,2015_16,Southeastern Oklahoma State University,Durant,OK,Bachelor's,NO,72.22,970.0,,,21.0,3125.0,55.36,5.12,5.41,0.38,14663.0,5975.0,14613.0,0.29
3019,2015_16,Southwestern Christian University,Bethany,OK,Bachelor's,NO,48.18,978.0,500.0,515.0,21.0,714.0,43.84,24.79,8.4,0.56,20492.0,12830.0,12830.0,0.4
3020,2015_16,Southwestern Oklahoma State University,Weatherford,OK,Bachelor's,NO,91.55,990.0,,,21.0,4133.0,66.73,4.62,8.08,2.01,17801.0,6090.0,12540.0,0.29
3023,2015_16,University of Tulsa,Tulsa,OK,Bachelor's,NO,43.97,1295.0,630.0,635.0,29.0,3450.0,55.77,4.61,4.84,3.91,50116.0,39521.0,39521.0,0.68
3032,2015_16,The Art Institute of Portland,Portland,OR,Bachelor's,NO,,,,,,899.0,38.04,1.89,14.79,4.34,30387.0,17412.0,17412.0,0.29
3041,2015_16,Concordia University-Portland,Portland,OR,Bachelor's,NO,50.56,995.0,490.0,495.0,22.0,1168.0,64.3,5.05,5.99,5.31,37264.0,28510.0,28510.0,0.48
3044,2015_16,Eastern Oregon University,La Grande,OR,Bachelor's,NO,97.28,951.0,475.0,470.0,21.0,2765.0,76.13,2.68,5.28,1.84,20636.0,7764.0,17979.0,0.26
3046,2015_16,New Hope Christian College-Eugene,Eugene,OR,Bachelor's,NO,96.3,,,,,140.0,65.71,4.29,9.29,4.29,26972.0,14230.0,14230.0,0.22
3047,2015_16,George Fox University,Newberg,OR,Bachelor's,NO,76.61,1089.0,540.0,540.0,24.0,2567.0,68.45,1.71,10.6,4.25,43901.0,33142.0,33142.0,0.7
3051,2015_16,Lewis & Clark College,Portland,OR,Bachelor's,NO,62.83,,,,,2087.0,66.22,2.35,10.16,5.56,57656.0,45104.0,45104.0,0.72
3052,2015_16,Linfield University-McMinnville Campus,McMinnville,OR,Bachelor's,NO,83.91,1061.0,525.0,530.0,23.0,1663.0,59.95,2.04,13.11,4.75,49531.0,38754.0,38754.0,0.63
3055,2015_16,Marylhurst University,Marylhurst,OR,Bachelor's,NO,100.0,,,,,503.0,69.58,3.38,6.56,2.58,,20835.0,20835.0,0.4
3058,2015_16,Mount Angel Seminary,Saint Benedict,OR,Bachelor's,NO,93.33,,,,,65.0,21.54,0.0,46.15,15.38,,20176.0,20176.0,0.61
3060,2015_16,Multnomah University,Portland,OR,Bachelor's,NO,59.35,,,,,405.0,76.54,3.7,9.14,1.73,33836.0,22760.0,22760.0,0.55
3062,2015_16,Bushnell University,Eugene,OR,Bachelor's,NO,68.02,992.0,500.0,493.0,21.0,528.0,77.27,3.22,7.58,1.89,36748.0,27270.0,27270.0,0.53
3063,2015_16,Oregon Health & Science University,Portland,OR,Bachelor's,NO,,,,,,827.0,77.63,0.48,9.19,4.59,,,,
3064,2015_16,Oregon Institute of Technology,Klamath Falls,OR,Bachelor's,NO,56.96,1047.0,520.0,525.0,23.0,3582.0,72.03,1.76,8.63,5.78,21352.0,8838.0,24825.0,0.46
3065,2015_16,Oregon College of Art and Craft,Portland,OR,Bachelor's,NO,44.9,,,,,111.0,68.47,0.9,11.71,2.7,39320.0,29580.0,29580.0,0.58
3066,2015_16,Oregon State University,Corvallis,OR,Bachelor's,NO,78.36,1113.0,545.0,560.0,25.0,23656.0,66.61,1.3,8.7,7.17,24418.0,10107.0,28767.0,0.64
3067,2015_16,University of Oregon,Eugene,OR,Bachelor's,NO,74.22,1119.0,560.0,555.0,25.0,20220.0,59.71,1.96,10.1,5.59,23373.0,10289.0,32024.0,0.71
3068,2015_16,Pacific Northwest College of Art,Portland,OR,Bachelor's,NO,80.68,,,,,399.0,68.42,1.0,6.02,2.76,47794.0,33070.0,33070.0,0.28
3069,2015_16,Pacific University,Forest Grove,OR,Bachelor's,NO,79.03,1090.0,540.0,550.0,24.0,1884.0,52.39,1.7,12.74,12.15,52296.0,39858.0,39858.0,0.71
3076,2015_16,Portland State University,Portland,OR,Bachelor's,NO,85.68,1039.0,530.0,515.0,22.0,19648.0,58.85,3.5,11.93,8.14,20130.0,8034.0,24009.0,0.42
3077,2015_16,University of Portland,Portland,OR,Bachelor's,NO,61.96,1195.0,600.0,595.0,,3741.0,60.79,1.2,11.07,11.65,54140.0,42288.0,42288.0,0.78
3078,2015_16,Reed College,Portland,OR,Bachelor's,NO,34.99,1383.0,715.0,670.0,31.0,1396.0,60.46,2.22,11.46,5.3,61795.0,49940.0,49940.0,0.82
3083,2015_16,Southern Oregon University,Ashland,OR,Bachelor's,NO,95.23,1029.0,520.0,500.0,23.0,4316.0,60.26,2.78,11.1,1.97,20949.0,8145.0,22365.0,0.37
3087,2015_16,Warner Pacific University,Portland,OR,Bachelor's,NO,51.34,,,,,519.0,42.97,12.14,23.31,6.94,32947.0,21460.0,21460.0,0.55
3088,2015_16,Corban University,Salem,OR,Bachelor's,NO,30.53,1066.0,540.0,510.0,24.0,983.0,74.47,1.02,2.54,3.56,40469.0,29640.0,29640.0,0.59
3092,2015_16,Willamette University,Salem,OR,Bachelor's,NO,77.94,1228.0,610.0,605.0,28.0,1925.0,61.71,2.34,12.36,9.19,56834.0,45617.0,45617.0,0.79
3093,2015_16,Western Oregon University,Monmouth,OR,Bachelor's,NO,87.77,946.0,480.0,475.0,20.0,4781.0,66.14,3.87,11.04,4.27,22158.0,9369.0,22728.0,0.44
3098,2015_16,Bryn Athyn College of the New Church,Bryn Athyn,PA,Bachelor's,NO,42.14,952.0,473.0,473.0,21.0,272.0,61.76,20.59,9.56,2.57,28439.0,19353.0,19353.0,0.62
3100,2015_16,Albright College,Reading,PA,Bachelor's,NO,49.17,,,,,2228.0,51.12,17.5,9.61,2.74,51438.0,39850.0,39850.0,0.58
3103,2015_16,Allegheny College,Meadville,PA,Bachelor's,NO,68.34,,,,,1896.0,76.0,5.85,7.01,2.27,53952.0,42470.0,42470.0,0.75
3105,2015_16,DeSales University,Center Valley,PA,Bachelor's,NO,77.61,1054.0,520.0,515.0,25.0,2291.0,74.55,3.93,11.79,1.62,47687.0,33350.0,33350.0,0.7
3107,2015_16,Alvernia University,Reading,PA,Bachelor's,NO,74.25,998.0,495.0,500.0,22.0,2177.0,68.95,12.82,7.49,1.52,41838.0,31100.0,31100.0,0.51
3111,2015_16,The Art Institutes of York-PA,York,PA,Bachelor's,NO,,,,,,217.0,67.74,13.82,14.75,1.84,28849.0,17340.0,17340.0,0.62
3112,2015_16,The Art Institute of Philadelphia,Philadelphia,PA,Bachelor's,NO,,,,,,1536.0,32.75,46.81,14.71,3.06,31816.0,17916.0,17916.0,0.33
3114,2015_16,The Art Institute of Pittsburgh,Pittsburgh,PA,Bachelor's,NO,,,,,,917.0,63.36,17.88,5.67,0.65,32230.0,17628.0,17628.0,0.32
3116,2015_16,Clarks Summit University,Clarks Summit,PA,Bachelor's,NO,61.47,,,,,540.0,88.33,4.81,3.52,0.74,30270.0,21850.0,21850.0,0.59
3118,2015_16,Arcadia University,Glenside,PA,Bachelor's,NO,59.26,1104.0,549.0,549.0,25.0,2501.0,68.09,9.48,8.2,5.0,51888.0,39560.0,39560.0,0.58
3121,2015_16,Bloomsburg University of Pennsylvania,Bloomsburg,PA,Bachelor's,NO,87.72,979.0,490.0,490.0,21.0,8892.0,79.7,8.74,5.98,1.01,21974.0,9326.0,20144.0,0.62
3123,2015_16,Bryn Mawr College,Bryn Mawr,PA,Bachelor's,NO,38.51,1346.0,675.0,675.0,30.0,1341.0,35.65,5.82,8.72,12.38,61890.0,47140.0,47140.0,0.85
3124,2015_16,Bucknell University,Lewisburg,PA,Bachelor's,NO,24.78,1315.0,635.0,665.0,30.0,3522.0,76.75,3.41,6.19,4.4,63040.0,50152.0,50152.0,0.9
3129,2015_16,Cabrini University,Radnor,PA,Bachelor's,NO,72.44,,,,,1377.0,62.75,19.61,7.12,1.09,44276.0,29842.0,29842.0,0.54
3130,2015_16,California University of Pennsylvania,California,PA,Bachelor's,NO,84.93,922.0,460.0,460.0,20.0,5715.0,77.43,12.34,2.85,0.77,23721.0,9936.0,14069.0,0.5
3132,2015_16,Carlow University,Pittsburgh,PA,Bachelor's,NO,80.74,972.0,489.0,477.0,21.0,1377.0,61.37,21.57,2.4,1.23,37989.0,26832.0,26832.0,0.5
3133,2015_16,Carnegie Mellon University,Pittsburgh,PA,Bachelor's,NO,23.72,1448.0,695.0,755.0,33.0,5964.0,31.71,4.68,8.1,28.35,63804.0,50665.0,50665.0,0.88
3134,2015_16,Cedar Crest College,Allentown,PA,Bachelor's,NO,67.5,968.0,485.0,470.0,23.0,1360.0,62.21,10.15,14.56,3.09,44419.0,35600.0,35600.0,0.58
3135,2015_16,Central Penn College,Summerdale,PA,Bachelor's,NO,97.08,759.0,385.0,374.0,,1343.0,60.09,23.68,7.97,1.86,23926.0,17151.0,17151.0,0.43
3136,2015_16,Chatham University,Pittsburgh,PA,Bachelor's,NO,54.83,,,,,695.0,71.65,10.22,4.6,2.45,46894.0,34440.0,34440.0,0.56
3137,2015_16,Chestnut Hill College,Philadelphia,PA,Bachelor's,NO,92.59,966.0,490.0,475.0,21.0,1405.0,39.5,37.37,9.04,2.06,44783.0,33130.0,33130.0,0.49
3138,2015_16,Cheyney University of Pennsylvania,Cheyney,PA,Bachelor's,NO,,,,,,686.0,1.9,82.22,5.25,0.29,25255.0,9344.0,14162.0,0.17
3141,2015_16,Clarion University of Pennsylvania,Clarion,PA,Bachelor's,NO,96.07,934.0,470.0,465.0,20.0,4401.0,83.0,8.2,2.52,0.59,22459.0,10190.0,14660.0,0.49
3144,2015_16,Curtis Institute of Music,Philadelphia,PA,Bachelor's,NO,4.44,,,,,130.0,36.92,5.38,3.08,17.69,21143.0,2525.0,2525.0,0.86
3147,2015_16,Delaware Valley University,Doylestown,PA,Bachelor's,NO,68.7,994.0,490.0,500.0,22.0,1896.0,76.0,8.23,8.49,1.53,48009.0,35256.0,35256.0,0.57
3148,2015_16,Dickinson College,Carlisle,PA,Bachelor's,NO,47.11,,,,,2381.0,71.73,4.37,6.09,2.9,62251.0,49489.0,49489.0,0.85
3151,2015_16,Drexel University,Philadelphia,PA,Bachelor's,NO,74.74,1214.0,580.0,623.0,28.0,16227.0,54.26,6.6,5.8,14.14,66078.0,48791.0,48791.0,0.68
3153,2015_16,Duquesne University,Pittsburgh,PA,Bachelor's,NO,75.63,1138.0,560.0,565.0,26.0,5943.0,81.41,4.75,3.16,2.19,45754.0,33778.0,33778.0,0.74
3154,2015_16,East Stroudsburg University of Pennsylvania,East Stroudsburg,PA,Bachelor's,NO,84.04,945.0,465.0,470.0,21.0,6105.0,66.39,13.92,11.61,1.87,22595.0,9684.0,20502.0,0.55
3155,2015_16,Eastern University,Saint Davids,PA,Bachelor's,NO,52.23,1028.0,520.0,505.0,23.0,2163.0,50.16,22.52,17.38,1.8,42985.0,30640.0,30640.0,0.61
3156,2015_16,Edinboro University of Pennsylvania,Edinboro,PA,Bachelor's,NO,95.7,950.0,480.0,470.0,20.0,5141.0,81.27,7.66,2.65,1.19,20722.0,9536.0,10176.0,0.44
3157,2015_16,Elizabethtown College,Elizabethtown,PA,Bachelor's,NO,70.72,1125.0,555.0,560.0,26.0,1762.0,86.04,2.95,3.52,1.93,51469.0,41710.0,41710.0,0.78
3173,2015_16,Faith Theological Seminary,Baltimore,MD,Bachelor's,NO,64.0,,,,,69.0,5.8,63.77,1.45,14.49,30850.0,5870.0,5870.0,0.92
3175,2015_16,Franklin and Marshall College,Lancaster,PA,Bachelor's,NO,32.26,,,,,2219.0,58.72,6.04,8.02,4.82,63172.0,50400.0,50400.0,0.87
3176,2015_16,Gannon University,Erie,PA,Bachelor's,NO,75.77,1035.0,510.0,517.0,23.0,2660.0,76.24,5.3,2.86,1.62,40307.0,29258.0,29258.0,0.66
3177,2015_16,Geneva College,Beaver Falls,PA,Bachelor's,NO,73.3,1058.0,520.0,520.0,24.0,1459.0,84.17,8.64,1.1,0.27,35995.0,25450.0,25450.0,0.64
3178,2015_16,Gettysburg College,Gettysburg,PA,Bachelor's,NO,39.77,,,,,2442.0,78.67,3.19,5.2,2.21,60320.0,49140.0,49140.0,0.83
3180,2015_16,Gratz College,Melrose Park,PA,Bachelor's,NO,,,,,,5.0,100.0,0.0,0.0,0.0,,,,
3181,2015_16,Grove City College,Grove City,PA,Bachelor's,NO,80.99,1197.0,596.0,597.0,27.0,2409.0,92.49,0.58,1.29,1.91,,16154.0,16154.0,0.85
3182,2015_16,Gwynedd Mercy University,Gwynedd Valley,PA,Bachelor's,NO,68.5,924.0,455.0,465.0,20.0,1935.0,56.8,23.05,4.6,4.86,43750.0,31360.0,31360.0,0.55
3185,2015_16,Haverford College,Haverford,PA,Bachelor's,NO,24.57,1433.0,710.0,715.0,33.0,1229.0,60.7,7.08,9.52,9.76,64226.0,49098.0,49098.0,0.9
3187,2015_16,Holy Family University,Philadelphia,PA,Bachelor's,NO,73.95,915.0,460.0,455.0,,1824.0,62.5,8.66,7.02,3.67,35126.0,29168.0,29168.0,0.57
3190,2015_16,Immaculata University,Immaculata,PA,Bachelor's,NO,78.61,975.0,485.0,485.0,22.0,1693.0,73.89,14.29,5.43,1.77,50458.0,33280.0,33280.0,0.7
3191,2015_16,Indiana University of Pennsylvania-Main Campus,Indiana,PA,Bachelor's,NO,88.34,955.0,480.0,480.0,20.0,11297.0,75.1,12.13,4.16,0.96,23065.0,9936.0,21835.0,0.55
3196,2015_16,Juniata College,Huntingdon,PA,Bachelor's,NO,76.92,,,,,1470.0,73.47,2.79,3.74,3.81,51507.0,40600.0,40600.0,0.74
3197,2015_16,Keystone College,La Plume,PA,Bachelor's,NO,97.8,906.0,455.0,450.0,19.0,1325.0,77.21,6.72,6.11,0.91,33764.0,24300.0,24300.0,0.42
3198,2015_16,King's College,Wilkes-Barre,PA,Bachelor's,NO,71.58,,,,,1859.0,78.21,3.12,6.89,2.15,44489.0,33090.0,33090.0,0.66
3200,2015_16,Kutztown University of Pennsylvania,Kutztown,PA,Bachelor's,NO,82.25,951.0,480.0,475.0,20.0,8244.0,77.37,8.45,7.27,1.13,23813.0,9411.0,20229.0,0.54
3201,2015_16,La Roche University,Pittsburgh,PA,Bachelor's,NO,95.46,939.0,470.0,465.0,20.0,1359.0,61.81,8.31,2.5,1.25,37684.0,26250.0,26250.0,0.46
3202,2015_16,La Salle University,Philadelphia,PA,Bachelor's,NO,74.92,990.0,495.0,500.0,21.0,3801.0,52.93,18.31,11.79,4.74,51665.0,41100.0,41100.0,0.63
3204,2015_16,Lafayette College,Easton,PA,Bachelor's,NO,30.25,1294.0,625.0,665.0,29.0,2505.0,66.55,4.91,6.47,3.55,61905.0,47760.0,47760.0,0.9
3205,2015_16,Lancaster Bible College,Lancaster,PA,Bachelor's,NO,67.6,1003.0,510.0,498.0,21.0,1388.0,48.05,25.72,2.59,0.79,29921.0,19980.0,19980.0,0.73
3210,2015_16,Lebanon Valley College,Annville,PA,Bachelor's,NO,72.48,,,,,1651.0,83.71,3.09,5.15,2.42,49878.0,39030.0,39030.0,0.74
3213,2015_16,Lehigh University,Bethlehem,PA,Bachelor's,NO,30.41,1338.0,635.0,690.0,31.0,5054.0,65.63,3.56,8.59,8.57,58541.0,46230.0,46230.0,0.88
3217,2015_16,Lincoln University,Lincoln University,PA,Bachelor's,NO,91.38,833.0,420.0,415.0,17.0,1689.0,1.12,85.61,1.72,0.0,22498.0,10878.0,16398.0,0.42
3218,2015_16,Lock Haven University,Lock Haven,PA,Bachelor's,NO,91.74,948.0,470.0,480.0,20.0,4158.0,84.22,8.95,2.12,0.89,20869.0,9380.0,18050.0,0.51
3223,2015_16,Lycoming College,Williamsport,PA,Bachelor's,NO,71.22,1034.0,515.0,515.0,23.0,1260.0,69.76,8.73,6.03,1.11,47370.0,35900.0,35900.0,0.64
3225,2015_16,Mansfield University of Pennsylvania,Mansfield,PA,Bachelor's,NO,88.53,955.0,480.0,480.0,20.0,2194.0,82.32,9.43,3.28,0.82,22653.0,9806.0,20624.0,0.48
3226,2015_16,Marywood University,Scranton,PA,Bachelor's,NO,70.52,1025.0,510.0,515.0,,1820.0,78.57,2.42,6.21,2.14,44845.0,32692.0,32692.0,0.7
3229,2015_16,Mercyhurst University,Erie,PA,Bachelor's,NO,80.39,,,,,2490.0,73.05,5.7,2.49,1.53,45372.0,33314.0,33314.0,0.65
3230,2015_16,Messiah University,Mechanicsburg,PA,Bachelor's,NO,78.98,1129.0,560.0,570.0,25.0,2723.0,82.74,2.64,4.08,2.09,43798.0,32240.0,32240.0,0.77
3232,2015_16,Millersville University of Pennsylvania,Millersville,PA,Bachelor's,NO,73.05,1001.0,500.0,500.0,22.0,6952.0,76.42,9.36,8.11,2.5,23329.0,10918.0,20336.0,0.62
3233,2015_16,Misericordia University,Dallas,PA,Bachelor's,NO,71.47,1069.0,525.0,530.0,25.0,2342.0,91.84,2.22,3.07,1.32,41691.0,29840.0,29840.0,0.72
3235,2015_16,Moore College of Art and Design,Philadelphia,PA,Bachelor's,NO,86.83,,,,,405.0,58.77,20.99,7.16,2.96,49951.0,36828.0,36828.0,0.68
3236,2015_16,Moravian College,Bethlehem,PA,Bachelor's,NO,74.57,1006.0,525.0,485.0,21.0,1765.0,71.67,4.31,8.9,1.42,49902.0,38832.0,38832.0,0.69
3238,2015_16,Muhlenberg College,Allentown,PA,Bachelor's,NO,48.37,,,,,2330.0,74.68,3.13,6.87,3.0,57341.0,45875.0,45875.0,0.85
3240,2015_16,Neumann University,Aston,PA,Bachelor's,NO,90.81,905.0,450.0,455.0,19.0,2358.0,54.41,21.88,2.04,1.23,39364.0,26918.0,26918.0,0.5
