,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
435,2019_20,San Jose State University,San Jose,CA,Bachelor's,NO,63.57,1139.0,565.0,575.0,23.0,27723.0,14.18,3.5,29.15,36.23,24649.0,7852.0,19732.0,0.64
440,2019_20,Santa Clara University,Santa Clara,CA,Bachelor's,NO,48.82,1368.0,665.0,695.0,30.0,5676.0,47.2,3.07,18.01,17.53,71335.0,53634.0,53634.0,0.91
444,2019_20,Scripps College,Claremont,CA,Bachelor's,NO,32.0,1420.0,707.0,705.0,32.0,1083.0,52.54,3.69,14.4,16.07,73756.0,57188.0,57188.0,0.9
446,2019_20,Shasta Bible College and Graduate School,Redding,CA,Bachelor's,NO,100.0,,,,,29.0,75.86,6.9,3.45,3.45,24575.0,12860.0,12860.0,0.67
451,2019_20,Simpson University,Redding,CA,Bachelor's,NO,52.31,1041.0,520.0,515.0,20.0,701.0,52.07,3.85,21.97,6.13,43693.0,31910.0,31910.0,0.45
456,2019_20,Saint Mary's College of California,Moraga,CA,Bachelor's,NO,81.0,1175.0,585.0,565.0,25.0,2632.0,41.83,4.03,28.04,11.32,66976.0,49188.0,49188.0,0.78
458,2019_20,Sonoma State University,Rohnert Park,CA,Bachelor's,NO,91.19,1065.0,540.0,530.0,20.0,8119.0,42.74,2.11,35.19,4.89,25554.0,7880.0,19760.0,0.62
461,2019_20,Vanguard University of Southern California,Costa Mesa,CA,Bachelor's,NO,49.45,1070.0,540.0,525.0,21.0,1914.0,34.48,5.02,42.95,5.43,46807.0,35100.0,35100.0,0.59
467,2019_20,Southern California Institute of Architecture,Los Angeles,CA,Bachelor's,NO,,,,,,237.0,14.77,0.42,13.5,11.39,69240.0,45892.0,45892.0,0.94
468,2019_20,University of Southern California,Los Angeles,CA,Bachelor's,NO,11.42,1453.0,705.0,740.0,33.0,19908.0,37.49,4.81,15.67,21.33,74738.0,58195.0,58195.0,0.92
472,2019_20,Thomas Aquinas College,Santa Paula,CA,Bachelor's,NO,78.92,1284.0,650.0,620.0,29.0,439.0,70.62,0.23,15.72,1.82,36738.0,25600.0,25600.0,0.84
473,2019_20,Epic Bible College,Sacramento,CA,Bachelor's,NO,,,,,,109.0,45.87,20.18,20.18,1.83,13535.0,9689.0,9689.0,0.14
481,2019_20,Walden University,Minneapolis,MN,Bachelor's,NO,,,,,,6948.0,41.77,33.66,6.98,1.94,,12150.0,12150.0,0.33
488,2019_20,Westmont College,Santa Barbara,CA,Bachelor's,NO,64.8,1222.0,615.0,600.0,26.0,1314.0,54.41,1.67,19.71,7.61,62578.0,46594.0,46594.0,0.79
489,2019_20,Whittier College,Whittier,CA,Bachelor's,NO,57.11,1135.0,574.0,555.0,23.0,1770.0,24.92,4.8,51.3,7.01,58569.0,49514.0,49514.0,0.72
490,2019_20,Woodbury University,Burbank,CA,Bachelor's,NO,66.33,1087.0,545.0,535.0,22.0,1108.0,33.84,3.61,37.64,9.93,52391.0,41182.0,41182.0,0.54
493,2019_20,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,CA,Bachelor's,NO,81.58,,,,,138.0,97.83,0.0,0.0,0.0,25281.0,15700.0,15700.0,0.49
496,2019_20,Adams State University,Alamosa,CO,Bachelor's,NO,99.09,1003.0,500.0,490.0,20.0,1727.0,40.53,8.92,36.6,1.1,22426.0,9440.0,20864.0,0.3
500,2019_20,University of Colorado Denver/Anschutz Medical Campus,Denver,CO,Bachelor's,NO,67.31,1124.0,560.0,550.0,24.0,11670.0,44.49,5.48,24.72,10.36,22467.0,9335.0,25823.0,0.52
501,2019_20,University of Colorado Colorado Springs,Colorado Springs,CO,Bachelor's,NO,87.19,1136.0,565.0,560.0,24.0,10221.0,62.63,4.23,19.11,3.33,22772.0,8524.0,20620.0,0.45
503,2019_20,University of Colorado Boulder,Boulder,CO,Bachelor's,NO,78.35,1276.0,625.0,625.0,28.0,30630.0,67.28,1.59,12.76,5.83,31044.0,12500.0,38318.0,0.69
504,2019_20,Colorado Christian University,Lakewood,CO,Bachelor's,NO,,,,,,4671.0,62.49,11.62,17.94,1.56,45525.0,33434.0,33434.0,0.55
505,2019_20,Colorado College,Colorado Springs,CO,Bachelor's,NO,13.5,,,,,2089.0,65.2,2.73,9.19,4.69,71561.0,58086.0,58086.0,0.83
509,2019_20,Colorado School of Mines,Golden,CO,Bachelor's,NO,53.08,1342.0,665.0,645.0,30.0,5103.0,70.29,0.98,10.64,4.72,34932.0,19062.0,39762.0,0.83
511,2019_20,Colorado State University-Fort Collins,Fort Collins,CO,Bachelor's,NO,81.35,1204.0,595.0,585.0,26.0,24373.0,70.47,2.26,14.96,2.65,26742.0,11901.0,30622.0,0.7
512,2019_20,Colorado Technical University-Colorado Springs,Colorado Springs,CO,Bachelor's,NO,,,,,,23197.0,30.8,22.81,0.82,0.88,22246.0,12529.0,12529.0,0.26
519,2019_20,University of Denver,Denver,CO,Bachelor's,NO,58.71,1295.0,630.0,630.0,29.0,5755.0,68.27,2.26,11.82,3.81,66983.0,52515.0,52515.0,0.77
521,2019_20,Fort Lewis College,Durango,CO,Bachelor's,NO,91.38,1068.0,555.0,535.0,20.0,3080.0,43.51,1.01,12.27,0.62,23701.0,8872.0,19528.0,0.41
526,2019_20,Colorado Mesa University,Grand Junction,CO,Bachelor's,NO,78.2,1063.0,530.0,520.0,22.0,8260.0,66.86,1.88,21.05,1.37,21588.0,8686.0,21619.0,0.34
527,2019_20,Metropolitan State University of Denver,Denver,CO,Bachelor's,NO,61.3,1008.0,505.0,495.0,20.0,18378.0,50.49,6.34,30.27,4.3,19730.0,8151.0,21728.0,0.28
529,2019_20,Naropa University,Boulder,CO,Bachelor's,NO,98.52,,,,,371.0,69.27,0.81,13.75,1.89,50810.0,33070.0,33070.0,0.35
530,2019_20,Nazarene Bible College,Colorado Springs,CO,Bachelor's,NO,,,,,,428.0,80.37,5.84,8.64,1.17,,10080.0,10080.0,0.36
532,2019_20,University of Northern Colorado,Greeley,CO,Bachelor's,NO,90.84,1096.0,550.0,535.0,23.0,8448.0,62.75,4.37,23.54,2.11,24165.0,9987.0,22245.0,0.52
537,2019_20,Regis University,Denver,CO,Bachelor's,NO,70.96,1157.0,575.0,560.0,24.0,3392.0,48.11,3.71,22.44,4.98,50403.0,38180.0,38180.0,0.64
538,2019_20,Rocky Mountain College of Art and Design,Lakewood,CO,Bachelor's,NO,,,,,,1449.0,58.32,10.21,12.84,3.52,29696.0,19670.0,19670.0,0.43
540,2019_20,Colorado State University Pueblo,Pueblo,CO,Bachelor's,NO,93.03,1047.0,520.0,515.0,21.0,3447.0,45.4,6.21,35.92,1.19,22718.0,8407.0,21716.0,0.36
545,2019_20,United States Air Force Academy,USAF Academy,CO,Bachelor's,NO,11.08,1368.0,655.0,680.0,31.0,4304.0,64.17,6.55,10.78,5.83,,,,0.85
547,2019_20,Western Colorado University,Gunnison,CO,Bachelor's,NO,84.15,1114.0,555.0,545.0,23.0,1815.0,70.3,2.7,11.35,0.77,23911.0,10436.0,21908.0,0.51
548,2019_20,Albertus Magnus College,New Haven,CT,Bachelor's,NO,83.46,972.0,495.0,475.0,19.0,1108.0,33.03,31.59,19.77,1.17,49229.0,33260.0,33260.0,0.61
552,2019_20,University of Bridgeport,Bridgeport,CT,Bachelor's,NO,54.58,1008.0,510.0,495.0,20.0,3233.0,25.89,29.08,27.68,4.33,50556.0,34760.0,34760.0,0.45
553,2019_20,Central Connecticut State University,New Britain,CT,Bachelor's,NO,65.63,1064.0,540.0,525.0,20.0,8817.0,58.59,12.45,16.28,4.24,22007.0,11068.0,24028.0,0.57
554,2019_20,Charter Oak State College,New Britain,CT,Bachelor's,NO,,,,,,1474.0,57.39,17.16,15.6,2.78,17353.0,8553.0,11166.0,
556,2019_20,Connecticut College,New London,CT,Bachelor's,NO,37.41,1397.0,680.0,700.0,32.0,1820.0,67.47,3.85,9.89,4.07,71970.0,56890.0,56890.0,0.84
558,2019_20,University of Connecticut,Storrs,CT,Bachelor's,NO,49.42,1312.0,640.0,665.0,29.0,18585.0,54.77,6.52,11.93,11.16,32016.0,17226.0,39894.0,0.84
561,2019_20,Eastern Connecticut State University,Willimantic,CT,Bachelor's,NO,63.87,,,,,4425.0,64.11,9.58,12.66,2.89,26310.0,11846.0,24806.0,0.57
562,2019_20,Fairfield University,Fairfield,CT,Bachelor's,NO,57.13,1288.0,640.0,640.0,28.0,4250.0,77.13,1.84,6.82,2.64,65234.0,49830.0,49830.0,0.83
568,2019_20,University of Hartford,West Hartford,CT,Bachelor's,NO,76.35,1140.0,570.0,560.0,25.0,4553.0,53.13,14.96,12.85,3.73,55078.0,42182.0,42182.0,0.59
569,2019_20,Holy Apostles College and Seminary,Cromwell,CT,Bachelor's,NO,,,,,,174.0,55.75,1.15,8.62,2.3,12820.0,8720.0,8720.0,
574,2019_20,Mitchell College,New London,CT,Bachelor's,NO,78.06,,,,,597.0,51.76,14.57,17.25,1.68,47450.0,34050.0,34050.0,0.43
578,2019_20,University of New Haven,West Haven,CT,Bachelor's,NO,82.99,1134.0,570.0,555.0,24.0,4863.0,63.97,11.78,13.35,3.62,56527.0,40440.0,40440.0,0.62
581,2019_20,Paier College of Art Inc,Hamden,CT,Bachelor's,NO,,,,,,84.0,54.76,25.0,15.48,1.19,22320.0,17570.0,17570.0,0.61
583,2019_20,Post University,Waterbury,CT,Bachelor's,NO,96.54,,,,,9634.0,36.87,25.88,7.68,0.69,28930.0,16610.0,16610.0,0.17
585,2019_20,Quinnipiac University,Hamden,CT,Bachelor's,NO,70.12,,,,,6816.0,76.44,3.73,9.24,3.57,64618.0,49280.0,49280.0,0.77
586,2019_20,Sacred Heart University,Fairfield,CT,Bachelor's,NO,63.92,,,,,6066.0,72.9,4.67,12.46,2.06,59679.0,43070.0,43070.0,0.73
587,2019_20,University of Saint Joseph,West Hartford,CT,Bachelor's,NO,76.61,1115.0,570.0,545.0,,871.0,57.29,13.89,15.27,5.63,47812.0,40286.0,40286.0,0.55
589,2019_20,Southern Connecticut State University,New Haven,CT,Bachelor's,NO,69.36,1002.0,515.0,485.0,21.0,7694.0,53.0,18.77,12.26,3.26,24698.0,11446.0,24406.0,0.52
591,2019_20,Trinity College,Hartford,CT,Bachelor's,NO,33.49,1383.0,674.0,700.0,31.0,2167.0,62.81,6.51,8.26,3.74,74042.0,59050.0,59050.0,0.83
593,2019_20,United States Coast Guard Academy,New London,CT,Bachelor's,NO,20.52,1303.0,645.0,660.0,28.0,1069.0,62.58,5.61,10.66,6.83,,,,0.89
594,2019_20,Wesleyan University,Middletown,CT,Bachelor's,NO,16.48,,,,,2933.0,53.8,5.49,11.15,7.4,72639.0,57334.0,57334.0,0.92
595,2019_20,Western Connecticut State University,Danbury,CT,Bachelor's,NO,75.8,,,,,4752.0,58.65,9.51,21.59,4.55,23153.0,11344.0,24304.0,0.52
596,2019_20,Yale University,New Haven,CT,Bachelor's,NO,6.08,1517.0,745.0,770.0,34.0,6089.0,40.4,7.6,14.12,20.05,73900.0,55500.0,55500.0,0.97
600,2019_20,Delaware State University,Dover,DE,Bachelor's,NO,52.77,932.0,470.0,450.0,19.0,3932.0,8.65,71.54,6.79,0.43,22297.0,8258.0,17294.0,0.42
601,2019_20,University of Delaware,Newark,DE,Bachelor's,NO,71.36,1261.0,625.0,630.0,27.0,19047.0,68.19,6.01,8.75,5.21,26960.0,14280.0,35710.0,0.81
602,2019_20,Goldey-Beacom College,Wilmington,DE,Bachelor's,NO,56.68,,,,,726.0,42.29,26.58,14.19,2.48,38041.0,24780.0,24780.0,0.58
604,2019_20,Wesley College,Dover,DE,Bachelor's,NO,61.39,936.0,480.0,460.0,15.0,997.0,37.81,39.92,8.43,0.7,40474.0,26756.0,26756.0,0.29
605,2019_20,Wilmington University,New Castle,DE,Bachelor's,NO,,,,,,8472.0,52.95,22.12,10.62,2.37,18123.0,11480.0,11480.0,0.21
606,2019_20,American University,Washington,DC,Bachelor's,NO,36.08,1318.0,660.0,640.0,29.0,7659.0,55.05,7.13,12.64,6.45,66022.0,49889.0,49889.0,0.79
607,2019_20,The Catholic University of America,Washington,DC,Bachelor's,NO,85.36,,,,,3245.0,67.0,4.19,14.18,3.36,63639.0,47746.0,47746.0,0.72
608,2019_20,University of the District of Columbia,Washington,DC,Bachelor's,NO,,,,,,3603.0,4.75,61.25,15.1,1.89,22452.0,6020.0,12704.0,0.13
610,2019_20,Gallaudet University,Washington,DC,Bachelor's,NO,61.22,919.0,468.0,448.0,17.0,1058.0,47.35,17.11,14.65,4.91,38084.0,17038.0,17038.0,0.51
611,2019_20,George Washington University,Washington,DC,Bachelor's,NO,40.84,1395.0,675.0,700.0,32.0,12031.0,49.8,8.01,10.97,10.81,71702.0,56935.0,56935.0,0.82
612,2019_20,Georgetown University,Washington,DC,Bachelor's,NO,14.36,1473.0,725.0,740.0,33.0,7141.0,50.65,6.5,9.93,10.88,73840.0,56058.0,56058.0,0.95
613,2019_20,Howard University,Washington,DC,Bachelor's,NO,36.08,1205.0,615.0,590.0,25.0,6461.0,1.05,72.68,6.33,1.11,44651.0,27206.0,27206.0,0.65
614,2019_20,Strayer University-District of Columbia,Washington,DC,Bachelor's,NO,,,,,,651.0,3.38,80.34,7.99,1.69,28149.0,13515.0,13515.0,0.5
616,2019_20,Trinity Washington University,Washington,DC,Bachelor's,YES,96.69,,,,,1344.0,1.86,56.47,30.06,1.04,31616.0,24630.0,24630.0,0.38
619,2019_20,The Baptist College of Florida,Graceville,FL,Bachelor's,NO,93.59,991.0,533.0,474.0,18.0,298.0,77.85,6.71,2.35,1.01,18260.0,11700.0,11700.0,0.47
620,2019_20,Barry University,Miami,FL,Bachelor's,NO,50.99,1009.0,515.0,490.0,19.0,3472.0,16.82,35.63,35.66,1.01,43741.0,30014.0,30014.0,0.35
621,2019_20,Bethune-Cookman University,Daytona Beach,FL,Bachelor's,NO,84.06,925.0,480.0,445.0,17.0,2778.0,0.94,78.65,4.36,0.0,28618.0,14814.0,14814.0,0.33
622,2019_20,Lynn University,Boca Raton,FL,Bachelor's,NO,74.22,1101.0,545.0,530.0,24.0,2401.0,45.81,10.29,18.49,1.42,54854.0,38930.0,38930.0,0.51
626,2019_20,Albizu University-Miami,Miami,FL,Bachelor's,NO,55.56,,,,,118.0,4.24,0.85,82.2,0.0,25500.0,12444.0,12444.0,0.33
628,2019_20,Johnson University Florida,Kissimmee,FL,Bachelor's,NO,30.73,991.0,498.0,475.0,19.0,182.0,47.25,19.78,20.33,0.55,26345.0,16710.0,16710.0,0.32
629,2019_20,University of Central Florida,Orlando,FL,Bachelor's,NO,44.36,1264.0,630.0,625.0,28.0,58940.0,46.52,10.8,28.48,6.46,21402.0,6368.0,22467.0,0.72
634,2019_20,South University-West Palm Beach,Royal Palm Beach,FL,Bachelor's,NO,,,,,,510.0,18.04,52.55,23.53,3.73,28960.0,17014.0,17014.0,0.15
635,2019_20,Eckerd College,Saint Petersburg,FL,Bachelor's,NO,67.44,1210.0,605.0,580.0,26.0,1989.0,77.83,2.61,8.75,2.56,61499.0,46096.0,46096.0,0.66
637,2019_20,Edward Waters College,Jacksonville,FL,Bachelor's,NO,61.12,925.0,480.0,445.0,17.0,932.0,4.29,84.98,4.51,0.32,24539.0,14878.0,14878.0,0.26
638,2019_20,Embry-Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,Bachelor's,NO,60.94,,,,,6355.0,57.2,4.88,14.05,4.93,53250.0,36868.0,36868.0,0.62
639,2019_20,Florida Agricultural and Mechanical University,Tallahassee,FL,Bachelor's,NO,35.69,1091.0,560.0,535.0,21.0,7514.0,3.07,88.46,4.21,0.49,23029.0,5785.0,17725.0,0.53
640,2019_20,Florida Atlantic University,Boca Raton,FL,Bachelor's,NO,63.28,1166.0,590.0,570.0,24.0,23423.0,39.56,20.16,27.85,4.06,20693.0,4879.0,17324.0,0.5
642,2019_20,Flagler College,Saint Augustine,FL,Bachelor's,NO,64.76,,,,,2863.0,73.52,4.58,9.71,1.15,34495.0,19500.0,19500.0,0.53
643,2019_20,Florida College,Temple Terrace,FL,Bachelor's,NO,75.34,1141.0,565.0,530.0,24.0,537.0,77.65,5.03,8.57,1.49,29673.0,17300.0,17300.0,0.51
647,2019_20,AdventHealth University,Orlando,FL,Bachelor's,NO,50.53,1072.0,555.0,535.0,20.0,1061.0,34.97,17.25,31.95,6.6,24683.0,12840.0,12840.0,0.41
648,2019_20,Florida Institute of Technology,Melbourne,FL,Bachelor's,NO,65.75,1264.0,620.0,635.0,27.0,3293.0,52.08,5.95,10.14,2.49,58726.0,42470.0,42470.0,0.59
650,2019_20,Florida International University,Miami,FL,Bachelor's,NO,57.51,1198.0,610.0,585.0,26.0,41843.0,8.78,11.78,67.1,2.4,19409.0,6565.0,18963.0,0.63
652,2019_20,Florida Memorial University,Miami Gardens,FL,Bachelor's,NO,39.99,,,,,1049.0,0.86,65.2,7.34,0.0,27460.0,16236.0,16236.0,0.36
655,2019_20,Florida Southern College,Lakeland,FL,Bachelor's,NO,52.13,1220.0,608.0,585.0,27.0,2666.0,71.42,6.6,12.94,3.08,51143.0,37640.0,37640.0,0.68
656,2019_20,Florida State University,Tallahassee,FL,Bachelor's,NO,35.97,1284.0,640.0,630.0,28.0,32881.0,59.79,8.79,21.69,2.65,22026.0,5656.0,18786.0,0.83
658,2019_20,University of Florida,Gainesville,FL,Bachelor's,NO,36.58,1394.0,685.0,705.0,31.0,34523.0,52.06,5.87,22.79,9.21,21151.0,6381.0,28659.0,0.88
660,2019_20,Full Sail University,Winter Park,FL,Bachelor's,NO,,,,,,19957.0,39.03,25.78,17.16,2.2,35148.0,24513.0,24513.0,0.43
665,2019_20,Hobe Sound Bible College,Hobe Sound,FL,Bachelor's,NO,,,,,,165.0,75.76,5.45,9.09,1.82,15748.0,6940.0,6940.0,0.53
670,2019_20,AI Miami International University of Art and Design,Miami,FL,Bachelor's,NO,,,,,,994.0,17.3,12.47,39.03,1.61,28627.0,19354.0,19354.0,0.36
671,2019_20,Jacksonville University,Jacksonville,FL,Bachelor's,NO,91.69,1096.0,530.0,505.0,22.0,2873.0,50.23,20.22,12.29,2.4,53794.0,38140.0,38140.0,0.52
681,2019_20,Luther Rice College & Seminary,Lithonia,GA,Bachelor's,NO,50.0,,,,,235.0,52.34,40.0,4.26,0.43,,8000.0,8000.0,0.5
686,2019_20,Trinity International University-Florida,Miami,FL,Bachelor's,NO,,,,,,135.0,42.96,17.78,34.07,1.48,26757.0,13920.0,13920.0,
689,2019_20,University of Miami,Coral Gables,FL,Bachelor's,NO,27.13,1371.0,665.0,690.0,31.0,11094.0,42.37,8.82,22.33,4.58,67249.0,51930.0,51930.0,0.83
693,2019_20,University of North Florida,Jacksonville,FL,Bachelor's,NO,72.28,1159.0,600.0,575.0,23.0,14405.0,63.77,9.26,13.88,5.48,19627.0,6389.0,20793.0,0.67
694,2019_20,Nova Southeastern University,Fort Lauderdale,FL,Bachelor's,NO,80.1,1178.0,595.0,580.0,24.0,5618.0,27.27,13.55,36.04,10.64,48294.0,32110.0,32110.0,0.58
697,2019_20,Palm Beach Atlantic University,West Palm Beach,FL,Bachelor's,NO,95.44,1111.0,560.0,530.0,23.0,2376.0,60.73,10.35,14.9,1.81,48254.0,32500.0,32500.0,0.57
706,2019_20,Ringling College of Art and Design,Sarasota,FL,Bachelor's,NO,63.86,,,,,1653.0,47.55,3.63,15.25,9.44,67325.0,47970.0,47970.0,0.67
708,2019_20,Rollins College,Winter Park,FL,Bachelor's,NO,58.34,,,,,2598.0,54.31,4.77,20.28,3.31,66157.0,51700.0,51700.0,0.74
710,2019_20,Saint Leo University,Saint Leo,FL,Bachelor's,NO,72.09,,,,,7695.0,32.75,28.97,14.74,1.48,38182.0,23750.0,23750.0,0.49
717,2019_20,St. John Vianney College Seminary,Miami,FL,Bachelor's,NO,100.0,,,,,46.0,34.78,0.0,23.91,0.0,37200.0,23100.0,23100.0,0.69
720,2019_20,University of South Florida,Tampa,FL,Bachelor's,NO,47.63,1263.0,625.0,625.0,28.0,31765.0,46.35,9.9,21.6,7.27,21282.0,6410.0,17324.0,0.75
721,2019_20,St. Thomas University,Miami Gardens,FL,Bachelor's,NO,54.63,996.0,505.0,485.0,19.0,1373.0,7.94,33.58,38.6,0.36,43839.0,32000.0,32000.0,0.43
722,2019_20,Stetson University,DeLand,FL,Bachelor's,NO,72.36,,,,,3135.0,58.15,8.23,18.44,2.11,61050.0,47630.0,47630.0,0.65
723,2019_20,Southeastern University,Lakeland,FL,Bachelor's,NO,48.14,1078.0,550.0,510.0,22.0,5593.0,58.04,13.16,21.67,1.34,37388.0,26620.0,26620.0,0.45
727,2019_20,Talmudic College of Florida,Miami Beach,FL,Bachelor's,NO,,,,,,31.0,77.42,0.0,0.0,0.0,26650.0,13250.0,13250.0,0.75
729,2019_20,The University of Tampa,Tampa,FL,Bachelor's,NO,44.75,1194.0,590.0,585.0,26.0,8685.0,60.97,4.2,12.48,1.72,44706.0,29992.0,29992.0,0.58
732,2019_20,Trinity Baptist College,Jacksonville,FL,Bachelor's,NO,68.55,994.0,488.0,488.0,19.0,309.0,60.19,21.04,11.33,1.62,22274.0,13130.0,13130.0,0.33
733,2019_20,Trinity College of Florida,Trinity,FL,Bachelor's,NO,82.2,939.0,465.0,460.0,18.0,211.0,45.02,22.75,18.48,2.37,25276.0,16300.0,16300.0,0.09
735,2019_20,Warner University,Lake Wales,FL,Bachelor's,NO,41.07,,,,,865.0,45.09,36.88,12.37,0.23,33230.0,22850.0,22850.0,0.46
737,2019_20,Webber International University,Babson Park,FL,Bachelor's,NO,42.25,977.0,495.0,480.0,18.0,664.0,38.55,31.02,12.05,0.3,41122.0,27674.0,27674.0,0.38
739,2019_20,The University of West Florida,Pensacola,FL,Bachelor's,NO,31.0,1198.0,595.0,575.0,25.0,9199.0,65.8,11.15,9.79,3.19,16649.0,6360.0,19241.0,0.46
745,2019_20,Agnes Scott College,Decatur,GA,Bachelor's,NO,64.82,,,,,974.0,31.21,32.14,13.86,7.7,54064.0,42690.0,42690.0,0.73
751,2019_20,The Art Institute of Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,911.0,11.09,64.65,13.94,1.43,30695.0,19354.0,19354.0,0.23
754,2019_20,Point University,West Point,GA,Bachelor's,NO,28.89,986.0,505.0,490.0,18.0,1074.0,46.55,33.05,3.91,0.37,29952.0,21185.0,21185.0,0.28
758,2019_20,Clark Atlanta University,Atlanta,GA,Bachelor's,NO,54.82,1006.0,515.0,495.0,19.0,3311.0,0.12,92.21,0.18,0.12,38154.0,23144.0,23144.0,0.44
760,2019_20,Berry College,Mount Berry,GA,Bachelor's,NO,70.59,1245.0,615.0,590.0,27.0,1918.0,78.05,7.09,6.78,2.19,51464.0,37246.0,37246.0,0.69
761,2019_20,Beulah Heights University,Atlanta,GA,Bachelor's,NO,,,,,,237.0,10.97,65.4,3.38,9.7,15092.0,10150.0,10150.0,0.15
762,2019_20,Brenau University,Gainesville,GA,Bachelor's,NO,57.52,1038.0,525.0,505.0,20.0,1669.0,45.54,28.7,11.44,2.04,42587.0,31084.0,31084.0,0.46
763,2019_20,Brewton-Parker College,Mount Vernon,GA,Bachelor's,NO,96.24,970.0,490.0,475.0,18.0,491.0,51.73,34.83,4.68,0.61,31425.0,18500.0,18500.0,0.2
767,2019_20,Clayton  State University,Morrow,GA,Bachelor's,YES,51.14,,,,,5453.0,12.97,66.44,7.79,5.65,17676.0,5538.0,16260.0,0.3
770,2019_20,Columbus State University,Columbus,GA,Bachelor's,NO,79.42,1009.0,505.0,475.0,20.0,6188.0,47.3,40.16,6.87,2.52,19213.0,6241.0,17295.0,0.38
772,2019_20,Covenant College,Lookout Mountain,GA,Bachelor's,NO,98.22,1233.0,625.0,590.0,26.0,904.0,84.18,2.65,1.33,1.11,47200.0,35640.0,35640.0,0.65
773,2019_20,Dalton State College,Dalton,GA,Bachelor's,NO,,,,,,4553.0,57.63,3.89,31.3,1.71,12512.0,3683.0,10589.0,0.25
775,2019_20,South University-Savannah,Savannah,GA,Bachelor's,NO,,,,,,293.0,43.69,40.96,9.9,2.73,27322.0,17014.0,17014.0,0.1
777,2019_20,Emmanuel College,Franklin Springs,GA,Bachelor's,NO,46.15,1018.0,515.0,505.0,19.0,826.0,61.26,16.46,7.14,0.24,30649.0,20712.0,20712.0,0.41
778,2019_20,Emory University,Atlanta,GA,Bachelor's,NO,15.6,1453.0,705.0,740.0,33.0,7023.0,39.21,8.16,10.68,21.52,69502.0,53804.0,53804.0,0.9
780,2019_20,Fort Valley State University,Fort Valley,GA,Bachelor's,NO,51.81,919.0,470.0,435.0,17.0,2242.0,2.1,92.15,1.78,0.31,21082.0,5772.0,16494.0,0.35
782,2019_20,Georgia Institute of Technology-Main Campus,Atlanta,GA,Bachelor's,NO,20.58,1418.0,680.0,725.0,32.0,15174.0,46.76,7.05,7.38,22.64,28454.0,12682.0,33794.0,0.9
783,2019_20,Georgia Southwestern State University,Americus,GA,Bachelor's,NO,58.33,1027.0,530.0,500.0,19.0,2139.0,59.47,27.68,5.75,1.36,18450.0,5500.0,16222.0,0.38
784,2019_20,Georgia College & State University,Milledgeville,GA,Bachelor's,NO,79.59,1206.0,605.0,580.0,26.0,5764.0,83.19,5.1,6.18,1.2,28467.0,9526.0,28710.0,0.64
785,2019_20,Georgia Southern University,Statesboro,GA,Bachelor's,NO,54.47,1129.0,575.0,550.0,23.0,21665.0,58.91,25.51,7.2,2.23,22171.0,6463.0,17518.0,0.5
786,2019_20,Georgia State University,Atlanta,GA,Bachelor's,YES,76.15,1153.0,585.0,570.0,23.0,27256.0,21.89,40.82,12.39,14.87,23636.0,9286.0,24517.0,0.55
787,2019_20,University of Georgia,Athens,GA,Bachelor's,NO,45.3,1347.0,665.0,665.0,30.0,29726.0,68.78,7.52,6.56,10.53,26530.0,12080.0,31120.0,0.87
794,2019_20,LaGrange College,Lagrange,GA,Bachelor's,NO,48.81,1079.0,544.0,530.0,21.0,865.0,71.1,21.85,2.08,1.16,44088.0,31540.0,31540.0,0.41
796,2019_20,Life University,Marietta,GA,Bachelor's,NO,95.6,1029.0,512.0,503.0,21.0,874.0,35.58,26.89,20.94,4.23,38038.0,13101.0,13101.0,0.28
798,2019_20,Herzing University-Atlanta,Atlanta,GA,Bachelor's,NO,89.74,,,,,716.0,13.13,72.91,2.93,4.19,29515.0,14200.0,14200.0,0.38
799,2019_20,Mercer University,Macon,GA,Bachelor's,NO,74.22,1274.0,630.0,625.0,28.0,4806.0,46.75,28.46,6.55,7.93,51923.0,37808.0,37808.0,0.66
800,2019_20,Morehouse College,Atlanta,GA,Bachelor's,NO,99.8,1064.0,530.0,552.0,20.0,2238.0,0.22,72.3,0.4,0.0,48406.0,28847.0,28847.0,0.54
803,2019_20,Oglethorpe University,Atlanta,GA,Bachelor's,NO,67.55,1206.0,620.0,575.0,25.0,1350.0,43.85,24.15,12.59,4.52,53219.0,39580.0,39580.0,0.48
804,2019_20,Paine College,Augusta,GA,Bachelor's,NO,64.94,876.0,447.0,424.0,16.0,442.0,1.13,91.4,2.04,0.0,26657.0,16096.0,16096.0,0.13
805,2019_20,Piedmont University,Demorest,GA,Bachelor's,NO,53.98,1069.0,540.0,520.0,21.0,1232.0,70.45,10.8,7.31,0.97,39881.0,26692.0,26692.0,0.45
