"Year","University.Name","University.City","University.State","Admission.Rate","SAT.Average","SAT.Reading.Mid","SAT.Math.Mid","ACT.Cumulative.Average","Undergraduate.Enrollment","Average.Cost.per.Academic.Year","In.State.Tuition.and.Fees","Out.of.State.Tuition.and.Fees","Completion.Rate..4.year.institutions","Color"
"2014_15","Arizona State University-West","Glendale","AZ",77.8,1095,545,540,24,3280,20252,9683,23312,0.59,"Normal"
"2014_15","California State University-Monterey Bay","Seaside","CA",69.36,NA,NA,NA,NA,5924,18655,5963,17123,0.45,"Normal"
"2014_15","Argosy University-The Art Institute of California-Hollywood","North Hollywood","CA",NA,NA,NA,NA,NA,1602,33908,18748,18748,0.31,"Normal"
"2014_15","Capella University","Minneapolis","MN",NA,NA,NA,NA,NA,8738,17994,12816,12816,0,"Normal"
"2014_15","Baker College Center for Graduate Studies","Flint","MI",NA,NA,NA,NA,NA,3905,19118,10800,10800,0.2,"Normal"
"2014_15","Johnson & Wales University-North Miami","North Miami","FL",70.04,NA,NA,NA,NA,1890,40291,28539,28539,0.44,"Normal"
"2014_15","Trine University-Regional/Non-Traditional Campuses","Fort Wayne","IN",66.67,NA,NA,NA,NA,542,21420,10080,10080,0,"Normal"
"2014_15","The University of Texas MD Anderson Cancer Center","Houston","TX",NA,NA,NA,NA,NA,292,NA,NA,NA,NA,"Normal"
"2014_15","Messenger College","Bedford","TX",98.26,NA,NA,NA,NA,166,21990,8756,8756,0.1,"Normal"
"2014_15","Argosy University-Northern Virginia","Arlington","VA",NA,NA,NA,NA,NA,114,NA,13663,13663,1,"Normal"
"2014_15","University of Phoenix-Hawaii","Kapolei","HI",NA,NA,NA,NA,NA,1407,23796,10398,10398,0.24,"Normal"
"2014_15","Yeshiva D'monsey Rabbinical College","Monsey","NY",29.41,NA,NA,NA,NA,52,22410,5900,5900,0.29,"Normal"
"2014_15","Arizona State University-Polytechnic","Mesa","AZ",76.73,1138,555,577,25,3726,21578,9683,23312,0.59,"Normal"
"2014_15","Argosy University-Schaumburg","Schaumburg","IL",NA,NA,NA,NA,NA,84,NA,13663,13663,1,"Normal"
"2014_15","Embry-Riddle Aeronautical University-Worldwide","Daytona Beach","FL",68.76,NA,NA,NA,NA,9625,21412,8040,8040,0.23,"Normal"
"2014_15","Ottawa University-Milwaukee","Brookfield","WI",NA,NA,NA,NA,NA,227,NA,11670,11670,NA,"Normal"
"2014_15","Argosy University-Tampa","Tampa","FL",NA,NA,NA,NA,NA,131,25063,13663,13663,0.33,"Normal"
"2014_15","The Illinois Institute of Art-Schaumburg","Schaumburg","IL",NA,NA,NA,NA,NA,902,31380,17488,17488,0.51,"Normal"
"2014_15","The Art Institute of Phoenix","Phoenix","AZ",NA,NA,NA,NA,NA,1009,29650,17416,17416,0.35,"Normal"
"2014_15","Colorado Technical University-Greenwood Village","Aurora","CO",NA,NA,NA,NA,NA,524,24552,11382,11382,0.29,"Normal"
"2014_15","Strayer University-Maryland","Suitland","MD",NA,NA,NA,NA,NA,1950,32064,12975,12975,0.22,"Normal"
"2014_15","San Juan Bautista School of Medicine","Caguas","PR",100,NA,NA,NA,NA,38,10593,8188,14036,NA,"Normal"
"2014_15","Texas Health and Science University","Austin","TX",NA,NA,NA,NA,NA,13,NA,NA,NA,NA,"Normal"
"2014_15","New Hampshire Institute of Art","Manchester","NH",NA,NA,NA,NA,NA,442,34371,24010,24010,0.52,"Normal"
"2014_15","Yeshiva of the Telshe Alumni","Riverdale","NY",100,NA,NA,NA,NA,116,18000,9100,9100,0.24,"Normal"
"2014_15","University of Phoenix-Washington","Tukwila","WA",NA,NA,NA,NA,NA,607,23426,10560,10560,0.25,"Normal"
"2014_15","University of Phoenix-Oregon","Tigard","OR",NA,NA,NA,NA,NA,496,24380,10560,10560,0.18,"Normal"
"2014_15","Argosy University-The Art Institute of California-Los Angeles","Santa Monica","CA",NA,NA,NA,NA,NA,1436,33573,18748,18748,0.3,"Normal"
"2014_15","American University of Health Sciences","Signal Hill","CA",100,NA,NA,NA,NA,274,27984,23162,23162,0.75,"Normal"
"2014_15","Western Governors University","Salt Lake City","UT",NA,NA,NA,NA,NA,44499,13270,6070,6070,0.17,"Normal"
"2014_15","Florida Gulf Coast University","Fort Myers","FL",58.88,1059,530,520,23,13253,17539,6118,25162,0.49,"Normal"
"2014_15","Michigan Jewish Institute","W Bloomfield","MI",76.11,NA,NA,NA,NA,798,15145,10700,10700,0.38,"Normal"
"2014_15","Yeshiva College of the Nations Capital","Silver  Spring","MD",NA,NA,NA,NA,NA,21,NA,9700,9700,NA,"Normal"
"2014_15","University of Phoenix-Maryland","Columbia","MD",NA,NA,NA,NA,NA,395,23300,9480,9480,0.15,"Normal"
"2014_15","Louisiana State University Health Sciences Center-Shreveport","Shreveport","LA",NA,NA,NA,NA,NA,35,NA,NA,NA,NA,"Normal"
"2014_15","Argosy University-Phoenix","Phoenix","AZ",NA,NA,NA,NA,NA,205,24672,13663,13663,0,"Normal"
"2014_15","Argosy University-Orange County","Santa Ana","CA",NA,NA,NA,NA,NA,222,25431,13663,13663,0,"Normal"
"2014_15","International Baptist College and Seminary","Chandler","AZ",NA,NA,NA,NA,NA,52,25728,10500,10500,0.44,"Normal"
"2014_15","University of Connecticut-Waterbury Campus","Waterbury","CT",65.83,1004,495,505,23,2272,13751,10658,30838,0.52,"Normal"
"2014_15","University of Connecticut-Avery Point","Groton","CT",63.92,1050,530,515,23,670,13942,10658,30838,0.54,"Normal"
"2014_15","University of Connecticut-Stamford","Stamford","CT",56.85,1001,500,490,24,1336,13766,10668,30848,0.48,"Normal"
"2014_15","University of Management and Technology","Arlington","VA",NA,NA,NA,NA,NA,754,18630,9450,9450,NA,"Normal"
"2014_15","Linfield University-School of Nursing","Portland","OR",NA,NA,NA,NA,NA,347,NA,NA,NA,NA,"Normal"
"2014_15","Linfield University-Online and Continuing Education","McMinnville","OR",NA,NA,NA,NA,NA,387,NA,NA,NA,NA,"Normal"
"2014_15","Westwood College-Anaheim","Anaheim","CA",NA,NA,NA,NA,NA,588,28566,15383,15383,0.35,"Normal"
"2014_15","American InterContinental University-Atlanta","Atlanta","GA",NA,NA,NA,NA,NA,761,24877,16079,16079,0.23,"Normal"
"2014_15","American InterContinental University-South Florida","Weston","FL",NA,NA,NA,NA,NA,46,NA,NA,NA,0.4,"Normal"
"2014_15","Argosy University-Seattle","Seattle","WA",NA,NA,NA,NA,NA,152,25847,13663,13663,0,"Normal"
"2014_15","University of Phoenix-Ohio","Beachwood","OH",NA,NA,NA,NA,NA,482,25094,11056,11056,0.11,"Normal"
"2014_15","Atlantic Institute of Oriental Medicine","Fort Lauderdale","FL",NA,NA,NA,NA,NA,23,NA,NA,NA,NA,"Normal"
"2014_15","The King's University","Southlake","TX",100,1016,540,490,21,473,22740,12390,12390,0.67,"Normal"
"2014_15","Pacific Islands University","Mangilao","GU",62.5,NA,NA,NA,NA,65,15022,7630,7630,0.96,"Normal"
"2014_15","Acupuncture and Massage College","Miami","FL",NA,NA,NA,NA,NA,37,19132,10425,10425,0.46,"Normal"
"2014_15","ITT Technical Institute-Green Bay","Green Bay","WI",93.75,NA,NA,NA,NA,109,27115,18048,18048,0.44,"Normal"
"2014_15","The Art Institute of Washington","Arlington","VA",NA,NA,NA,NA,NA,1194,30586,17596,17596,0.27,"Normal"
"2014_15","Marlboro College Graduate & Professional Studies","Marlboro","VT",NA,NA,NA,NA,NA,7,NA,NA,NA,NA,"Normal"
"2014_15","University of Phoenix-Massachusetts","Braintree","MA",NA,NA,NA,NA,NA,179,23300,9480,9480,0.05,"Normal"
"2014_15","University of Phoenix-Wisconsin","Milwaukee","WI",NA,NA,NA,NA,NA,284,24380,10399,10399,0.08,"Normal"
"2014_15","University of Phoenix-Idaho","Boise","ID",NA,NA,NA,NA,NA,228,23900,9965,9965,0.13,"Normal"
"2014_15","Westwood College-Inland Empire","Upland","CA",NA,NA,NA,NA,NA,828,28745,15865,15865,0.35,"Normal"
"2014_15","National American University-Ellsworth AFB Extension","Ellsworth Air Force Base","SD",NA,NA,NA,NA,NA,263,15102,6075,6075,0.25,"Normal"
"2014_15","National American University-Albuquerque West","Albuquerque","NM",NA,NA,NA,NA,NA,295,NA,13071,13071,0,"Normal"
"2014_15","Pillar College","Newark","NJ",NA,NA,NA,NA,NA,459,27757,18576,18576,0.31,"Normal"
"2014_15","Oregon State University-Cascades Campus","Bend","OR",NA,NA,NA,NA,NA,795,NA,NA,NA,NA,"Normal"
"2014_15","Sanford-Brown College-Orlando","Orlando","FL",NA,NA,NA,NA,NA,211,21550,14400,14400,0.25,"Normal"
"2014_15","National Graduate School of Quality Management","Falmouth","MA",NA,NA,NA,NA,NA,109,NA,NA,NA,NA,"Normal"
"2014_15","Apex School of Theology","Durham","NC",NA,NA,NA,NA,NA,596,10910,5000,5000,0.91,"Normal"
"2014_15","Yeshiva Shaarei Torah of Rockland","Suffern","NY",0,NA,NA,NA,NA,98,26900,9850,9850,NA,"Normal"
"2014_15","Universidad Pentecostal Mizpa","Rio Piedras","PR",NA,NA,NA,NA,NA,340,10573,3760,3760,0.29,"Normal"
"2014_15","Nevada State College","Henderson","NV",54.59,NA,NA,NA,NA,3254,17725,4482,14758,0.14,"Normal"
"2014_15","California State University-Channel Islands","Camarillo","CA",72.41,NA,NA,NA,NA,5649,22555,6521,17681,0.62,"Normal"
"2014_15","Argosy University-The Art Institute of California-Orange County","Santa Ana","CA",NA,NA,NA,NA,NA,1417,31357,18748,18748,0.35,"Normal"
"2014_15","Franklin W Olin College of Engineering","Needham","MA",12,1475,725,755,33,334,61956,46681,46681,0.95,"Normal"
"2014_15","University of Phoenix-Illinois","Chicago","IL",NA,NA,NA,NA,NA,781,24052,10560,10560,0.07,"Normal"
"2014_15","Argosy University-Dallas","Farmers Branch","TX",NA,NA,NA,NA,NA,271,NA,NA,NA,NA,"Normal"
"2014_15","Grantham University","Lenexa","KS",NA,NA,NA,NA,NA,10793,16304,6500,6500,NA,"Normal"
"2014_15","University of the Potomac-VA Campus","FALLS CHURCH","VA",NA,NA,NA,NA,NA,77,25308,13434,13434,0.11,"Normal"
"2014_15","National American University-Overland Park","Overland Park","KS",NA,NA,NA,NA,NA,382,NA,13071,13071,0,"Normal"
"2014_15","Ottawa University-Jeffersonville","Jeffersonville","IN",NA,NA,NA,NA,NA,77,NA,11670,11670,NA,"Normal"
"2014_15","Birthingway College of Midwifery","Beaverton","OR",NA,NA,NA,NA,NA,71,NA,NA,NA,NA,"Normal"
"2014_15","Faith International University","Tacoma","WA",NA,NA,NA,NA,NA,144,24065,7885,7885,0.82,"Normal"
"2014_15","Family of Faith Christian University","Shawnee","OK",34.78,NA,NA,NA,NA,22,20094,6120,6120,1,"Normal"
"2014_15","West Coast University-Los Angeles","North Hollywood","CA",96.55,NA,NA,NA,NA,1395,39063,32591,32591,NA,"Normal"
"2014_15","Williamson Christian College","Franklin","TN",NA,NA,NA,NA,NA,62,18956,10425,10425,0.67,"Normal"
"2014_15","DigiPen Institute of Technology","Redmond","WA",64.88,1211,585,600,28,932,39035,27360,27360,0.54,"Normal"
"2014_15","University of Phoenix-Indiana","Indianapolis","IN",NA,NA,NA,NA,NA,275,23577,10080,10080,0.09,"Normal"
"2014_15","Westwood College-Chicago Loop","Chicago","IL",NA,NA,NA,NA,NA,381,30411,15365,15365,0.19,"Normal"
"2014_15","Strayer University-Tennessee","Memphis","TN",NA,NA,NA,NA,NA,1273,32064,12975,12975,0.38,"Normal"
"2014_15","Strayer University-Pennsylvania","Trevose","PA",NA,NA,NA,NA,NA,1537,32064,12975,12975,0.07,"Normal"
"2014_15","Northcentral University","La Jolla","CA",NA,NA,NA,NA,NA,208,NA,NA,NA,NA,"Normal"
"2014_15","Colorado Technical University-Online","Colorado Springs","CO",NA,NA,NA,NA,NA,18566,19082,11283,11283,0.25,"Normal"
"2014_15","Baptist University of the Americas","San Antonio","TX",NA,NA,NA,NA,NA,168,15794,7200,7200,0.22,"Normal"
"2014_15","Beis Medrash Heichal Dovid","Far Rockaway","NY",52.54,NA,NA,NA,NA,93,16500,8600,8600,0.06,"Normal"
"2014_15","Jones International University","Centennial","CO",NA,NA,NA,NA,NA,1195,20704,12720,12720,0.24,"Normal"
"2014_15","Charlotte Christian College and Theological Seminary","Charlotte","NC",NA,NA,NA,NA,NA,103,26423,8764,8764,0.19,"Normal"
"2014_15","The Art Institute of Tucson","Tucson","AZ",NA,NA,NA,NA,NA,388,29125,17416,17416,0.23,"Normal"
"2014_15","Flagler College-Tallahassee","Tallahassee","FL",NA,NA,NA,NA,NA,457,NA,NA,NA,NA,"Normal"
"2014_15","American InterContinental University","Chandler","AZ",NA,NA,NA,NA,NA,10542,20945,11104,11104,0.37,"Normal"
"2014_15","International Academy of Design and Technology-Troy","Troy","MI",NA,NA,NA,NA,NA,133,NA,NA,NA,0.14,"Normal"
"2014_15","American InterContinental University-Houston","Houston","TX",NA,NA,NA,NA,NA,430,24298,14638,14638,0.35,"Normal"
"2014_15","University of California-Merced","Merced","CA",67.18,1031,500,520,23,5884,31883,13160,36038,0.64,"Normal"
"2014_15","Central Methodist University-College of Graduate and Extended Studies","Fayette","MO",NA,NA,NA,NA,NA,1787,NA,NA,NA,NA,"Normal"
"2014_15","University of Phoenix-New Jersey","Jersey City","NJ",NA,NA,NA,NA,NA,371,22551,9480,9480,0.13,"Normal"
"2014_15","University of Phoenix-Minnesota","Saint Louis Park","MN",NA,NA,NA,NA,NA,132,25460,11640,11640,0.09,"Normal"
"2014_15","University of Phoenix-Kentucky","Louisville","KY",NA,NA,NA,NA,NA,184,23300,9480,9480,0.16,"Normal"
"2014_15","Neumont College of Computer Science","Salt Lake City","UT",83.67,NA,NA,NA,NA,431,30963,24000,24000,0.62,"Normal"
"2014_15","Roseman University of Health Sciences","Henderson","NV",NA,NA,NA,NA,NA,269,NA,NA,NA,NA,"Normal"
"2014_15","Ave Maria University","Ave Maria","FL",51.7,1085,555,545,23,1019,36539,17940,17940,0.41,"Normal"
"2014_15","Ecclesia College","Springdale","AR",64.29,NA,NA,NA,NA,164,26336,15140,15140,0.03,"Normal"
"2014_15","Maple Springs Baptist Bible College and Seminary","Capitol Heights","MD",NA,NA,NA,NA,NA,66,19825,4590,4590,NA,"Normal"
"2014_15","Uta Mesivta of Kiryas Joel","Monroe","NY",NA,NA,NA,NA,NA,1634,16516,9000,9000,0.6,"Normal"
"2014_15","Harrisburg University of Science and Technology","Harrisburg","PA",NA,NA,NA,NA,NA,304,27300,23900,23900,0.21,"Normal"
"2014_15","University of Phoenix-Iowa","Des Moines","IA",NA,NA,NA,NA,NA,30,NA,9480,9480,0,"Normal"
"2014_15","Sanford-Brown College-Las Vegas","Henderson","NV",NA,NA,NA,NA,NA,283,21924,14400,14400,0.31,"Normal"
"2014_15","Sanford-Brown College-Seattle","Tukwila","WA",NA,NA,NA,NA,NA,299,22748,14186,14186,0.23,"Normal"
"2014_15","United States University","San Diego","CA",NA,NA,NA,NA,NA,246,16676,10140,10140,0.28,"Normal"
"2014_15","Argosy University-Los Angeles","Los Angeles","CA",NA,NA,NA,NA,NA,297,26169,13663,13663,0,"Normal"
"2014_15","SAE Expression College","Emeryville","CA",NA,NA,NA,NA,NA,445,31795,23747,23747,0.63,"Normal"
"2014_15","Georgia Gwinnett College","Lawrenceville","GA",NA,NA,NA,NA,NA,10387,16039,5352,15048,0.27,"Normal"
"2014_15","SUM Bible College and Theological Seminary","El Dorado Hills","CA",NA,NA,NA,NA,NA,463,27001,9320,9320,0.21,"Normal"
"2014_15","Careers Unlimited","Orem","UT",NA,NA,NA,NA,NA,177,NA,NA,NA,1,"Normal"
"2014_15","Doane University-Graduate and Professional Studies","Lincoln","NE",NA,NA,NA,NA,NA,656,19715,9520,9520,0,"Normal"
"2014_15","Shorter University-College of Adult & Professional Programs","Rome","GA",44.44,NA,NA,NA,NA,677,31636,8160,8160,0.48,"Normal"
"2014_15","The Art Institute of Indianapolis","Indianapolis","IN",NA,NA,NA,NA,NA,834,27320,14824,14824,0.35,"Normal"
"2014_15","University of Phoenix-South Carolina","Columbia","SC",NA,NA,NA,NA,NA,487,23291,9480,9480,0.09,"Normal"
"2014_15","Westwood College-Annandale","Annandale","VA",NA,NA,NA,NA,NA,264,31553,15402,15402,0.24,"Normal"
"2014_15","Argosy University-Denver","Denver","CO",NA,NA,NA,NA,NA,125,24368,13663,13663,0,"Normal"
"2014_15","The Robert B Miller College","Battle Creek","MI",NA,NA,NA,NA,NA,239,NA,NA,NA,NA,"Normal"
"2014_15","University of Phoenix-Connecticut","Norwalk","CT",NA,NA,NA,NA,NA,19,NA,NA,NA,0.5,"Normal"
"2014_15","University of South Florida-St Petersburg","St. Petersburg","FL",35.34,1162,590,570,26,3829,18325,5821,16735,0.32,"Normal"
"2014_15","Arizona State University-Downtown Phoenix","Phoenix","AZ",78.86,1083,535,540,24,9113,23298,10157,24503,0.58,"Normal"
"2014_15","The Art Institute of Tennessee-Nashville","Nashville","TN",NA,NA,NA,NA,NA,822,31898,17596,17596,0.45,"Normal"
"2014_15","Strayer University-Florida","Tampa","FL",NA,NA,NA,NA,NA,1919,32064,12975,12975,0.44,"Normal"
"2014_15","American Public University System","Charles Town","WV",NA,NA,NA,NA,NA,44924,14542,6400,6400,0.46,"Normal"
"2014_15","Huntsville Bible College","Huntsville","AL",NA,NA,NA,NA,NA,118,13300,3720,3720,NA,"Normal"
"2014_15","Bais Medrash Toras Chesed","Lakewood","NJ",48.48,NA,NA,NA,NA,111,15000,8800,8800,0.19,"Normal"
"2014_15","Visible Music College","Memphis","TN",23.98,1031,500,510,23,112,32600,19600,19600,0.5,"Normal"
"2014_15","University of the West","Rosemead","CA",NA,NA,NA,NA,NA,116,20075,9968,9968,1,"Normal"
"2014_15","South University-Tampa","Tampa","FL",NA,NA,NA,NA,NA,593,27602,16360,16360,0.14,"Normal"
"2014_15","Averett University-Non-Traditional Programs","Danville","VA",NA,NA,NA,NA,NA,702,26575,10325,10325,0,"Normal"
"2014_15","The Art Institute of Salt Lake City","Draper","UT",NA,NA,NA,NA,NA,375,27173,14896,14896,0.35,"Normal"
"2014_15","The Art Institute of Charleston","Charleston","SC",NA,NA,NA,NA,NA,554,32548,17596,17596,0.36,"Normal"
"2014_15","Argosy University-The Art Institute of California-Sacramento","Sacramento","CA",NA,NA,NA,NA,NA,993,32486,18748,18748,0.31,"Normal"
"2014_15","Strayer University-Delaware","Wilmington","DE",NA,NA,NA,NA,NA,234,NA,12975,12975,0.5,"Normal"
"2014_15","Strayer University-Alabama","Birmingham","AL",NA,NA,NA,NA,NA,422,32064,12975,12975,0,"Normal"
"2014_15","International Academy of Design and Technology-Sacramento","Sacramento","CA",NA,NA,NA,NA,NA,60,NA,NA,NA,0.38,"Normal"
"2014_15","University of Phoenix-Alabama","Birmingham","AL",NA,NA,NA,NA,NA,198,23490,10560,10560,0.1,"Normal"
"2014_15","Sanford-Brown College-San Antonio","San Antonio","TX",NA,NA,NA,NA,NA,418,22155,13598,13598,0.44,"Normal"
"2014_15","University of Phoenix-Washington DC","Washington","DC",NA,NA,NA,NA,NA,251,23300,9480,9480,0.15,"Normal"
"2014_15","Argosy University-Inland Empire","Ontario","CA",NA,NA,NA,NA,NA,367,26907,13663,13663,0,"Normal"
"2014_15","Argosy University-Nashville","Nashville","TN",NA,NA,NA,NA,NA,216,24169,13663,13663,NA,"Normal"
"2014_15","Argosy University-San Diego","San Diego","CA",NA,NA,NA,NA,NA,234,28383,13663,13663,NA,"Normal"
"2014_15","LIU Riverhead","Riverhead","NY",NA,NA,NA,NA,NA,39,NA,NA,NA,NA,"Normal"
"2014_15","Columbia Southern University","Orange Beach","AL",NA,NA,NA,NA,NA,15286,12601,5135,5135,0.44,"Normal"
"2014_15","Trident University International","Cypress","CA",93.51,NA,NA,NA,NA,2902,15233,8400,8400,0.46,"Normal"
"2014_15","Digital Media Arts College","Boca Raton","FL",NA,NA,NA,NA,NA,289,24071,13968,13968,0.31,"Normal"
"2014_15","Yeshivas Be'er Yitzchok","Elizabeth","NJ",100,NA,NA,NA,NA,49,27160,10200,10200,NA,"Normal"
"2014_15","Yeshiva Toras Chaim","Lakewood","NJ",100,NA,NA,NA,NA,215,18243,11800,11800,0.02,"Normal"
"2014_15","Talmudical Seminary of Bobov","Brooklyn","NY",95.77,NA,NA,NA,NA,345,13441,7100,7100,0.48,"Normal"
"2014_15","University of South Florida-Sarasota-Manatee","Sarasota","FL",33.93,1105,570,550,24,1690,13925,5587,16501,NA,"Normal"
"2014_15","The Art Institute of Austin","Bastrop","TX",NA,NA,NA,NA,NA,1189,30833,17668,17668,0.38,"Normal"
"2014_15","Argosy University-The Art Institute of California-Silicon Valley","Sunnyvale","CA",NA,NA,NA,NA,NA,436,32559,18748,18748,0.43,"Normal"
"2014_15","The Art Institutes International-Kansas City","Lenexa","KS",NA,NA,NA,NA,NA,376,31064,15544,15544,0.17,"Normal"
"2014_15","Argosy University-Salt Lake City","Draper","UT",NA,NA,NA,NA,NA,95,NA,13663,13663,NA,"Normal"
"2014_15","Strayer University-North Carolina","Morrisville","NC",NA,NA,NA,NA,NA,2494,32064,12975,12975,0.12,"Normal"
"2014_15","Strayer University-New Jersey","Cherry Hill","NJ",NA,NA,NA,NA,NA,646,32064,12975,12975,0.09,"Normal"
"2014_15","The King's College","New York","NY",70.39,1127,580,530,25,482,48437,32300,32300,0.53,"Normal"
"2014_15","Chamberlain University-Illinois","Addison","IL",60,NA,NA,NA,NA,13271,31266,17280,17280,1,"Normal"
"2014_15","Chamberlain University-Arizona","Phoenix","AZ",50,NA,NA,NA,NA,568,34098,17280,17280,0.4,"Normal"
"2014_15","Ottawa University-Online","Ottawa","KS",NA,NA,NA,NA,NA,312,NA,11670,11670,NA,"Normal"
"2014_15","Aspen University","Denver","CO",NA,NA,NA,NA,NA,231,17442,4650,4650,NA,"Normal"
"2014_15","Denver College of Nursing","Denver","CO",NA,NA,NA,NA,NA,790,NA,18407,18407,NA,"Normal"
"2014_15","Yeshiva of Machzikai Hadas","Brooklyn","NY",100,NA,NA,NA,NA,373,24260,7300,7300,0.39,"Normal"
"2014_15","Providence Christian College","Pasadena","CA",44.55,NA,NA,NA,NA,91,37961,25680,25680,0.6,"Normal"
"2014_15","The Art Institute of Washington-Dulles","Sterling","VA",NA,NA,NA,NA,NA,191,28915,17596,17596,NA,"Normal"
"2014_15","Argosy University-Phoenix Online Division","Chandler","AZ",NA,NA,NA,NA,NA,8349,33237,18885,18885,0.07,"Normal"
"2014_15","Polytechnic University of Puerto Rico-Miami","Miami","FL",NA,NA,NA,NA,NA,59,26766,11925,11925,NA,"Normal"
