,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
459,2016_17,San Francisco Conservatory of Music,San Francisco,CA,Bachelor's,NO,41.75,,,,,187.0,32.09,3.74,5.88,6.95,60410.0,43410.0,43410.0,0.73
460,2016_17,San Francisco State University,San Francisco,CA,Bachelor's,NO,68.2,979.0,485.0,490.0,21.0,24882.0,19.37,4.9,30.88,27.77,22396.0,6484.0,17644.0,0.53
462,2016_17,University of San Francisco,San Francisco,CA,Bachelor's,NO,71.37,1150.0,565.0,575.0,26.0,6664.0,26.4,3.38,20.56,21.85,61072.0,44494.0,44494.0,0.72
466,2016_17,William Jessup University,Rocklin,CA,Bachelor's,NO,72.51,1023.0,520.0,500.0,22.0,1159.0,60.22,6.56,19.07,3.97,40390.0,28700.0,28700.0,0.65
468,2016_17,San Jose State University,San Jose,CA,Bachelor's,NO,53.44,1039.0,505.0,530.0,23.0,26253.0,17.83,3.33,26.45,35.84,22780.0,7418.0,18578.0,0.62
473,2016_17,Santa Clara University,Santa Clara,CA,Bachelor's,NO,48.3,1321.0,635.0,665.0,30.0,5411.0,48.83,3.35,17.22,16.63,62964.0,47112.0,47112.0,0.89
477,2016_17,Scripps College,Claremont,CA,Bachelor's,NO,29.88,1353.0,700.0,665.0,30.0,1030.0,52.43,4.08,11.36,15.15,66060.0,50982.0,50982.0,0.84
479,2016_17,Shasta Bible College and Graduate School,Redding,CA,Bachelor's,NO,100.0,,,,,46.0,84.78,8.7,0.0,6.52,22005.0,12060.0,12060.0,0.45
484,2016_17,Simpson University,Redding,CA,Bachelor's,NO,52.15,985.0,498.0,485.0,21.0,788.0,59.14,3.93,15.74,4.44,37437.0,25950.0,25950.0,0.47
489,2016_17,Saint Mary's College of California,Moraga,CA,Bachelor's,NO,80.39,1093.0,535.0,520.0,25.0,2789.0,45.93,3.98,25.49,11.15,61095.0,44360.0,44360.0,0.73
491,2016_17,Sonoma State University,Rohnert Park,CA,Bachelor's,NO,76.27,990.0,490.0,490.0,22.0,8572.0,46.24,2.22,30.75,4.97,24000.0,7388.0,18548.0,0.61
492,2016_17,South Baylo University,Anaheim,CA,Bachelor's,NO,,,,,,261.0,7.66,1.53,1.92,50.96,,,,
494,2016_17,Vanguard University of Southern California,Costa Mesa,CA,Bachelor's,NO,70.24,942.0,475.0,455.0,21.0,1765.0,44.14,5.67,37.11,3.4,42564.0,31430.0,31430.0,0.56
500,2016_17,Southern California Institute of Architecture,Los Angeles,CA,Bachelor's,NO,,,,,,257.0,14.79,0.39,14.01,13.62,67225.0,42900.0,42900.0,0.29
501,2016_17,University of Southern California,Los Angeles,CA,Bachelor's,NO,16.62,1395.0,680.0,710.0,32.0,18557.0,39.86,4.44,14.0,20.91,67064.0,52283.0,52283.0,0.92
505,2016_17,Thomas Aquinas College,Santa Paula,CA,Bachelor's,NO,74.61,1249.0,655.0,595.0,28.0,386.0,68.91,0.26,15.54,2.07,35724.0,24500.0,24500.0,0.82
515,2016_17,Walden University,Minneapolis,MN,Bachelor's,NO,,,,,,7329.0,41.02,34.44,3.27,2.06,,12075.0,12075.0,0.11
522,2016_17,Westmont College,Santa Barbara,CA,Bachelor's,NO,82.76,1171.0,585.0,575.0,26.0,1277.0,62.18,1.8,16.37,9.01,57387.0,42900.0,42900.0,0.77
523,2016_17,Whittier College,Whittier,CA,Bachelor's,NO,69.45,1040.0,515.0,510.0,23.0,1594.0,31.18,3.95,47.05,7.47,53966.0,44774.0,44774.0,0.64
524,2016_17,Woodbury University,Burbank,CA,Bachelor's,NO,66.24,1012.0,495.0,493.0,24.0,1103.0,31.37,3.17,29.01,8.52,48733.0,37906.0,37906.0,0.44
528,2016_17,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,CA,Bachelor's,NO,64.06,,,,,151.0,97.35,0.0,0.0,0.0,25800.0,13900.0,13900.0,0.33
531,2016_17,Adams State University,Alamosa,CO,Bachelor's,NO,98.57,933.0,472.0,480.0,20.0,1982.0,45.61,7.47,34.96,0.81,21026.0,9153.0,20169.0,0.25
536,2016_17,University of Colorado Denver/Anschutz Medical Campus,Denver,CO,Bachelor's,NO,60.52,1077.0,535.0,540.0,24.0,11228.0,49.48,5.07,20.09,10.02,20306.0,9228.0,24924.0,0.48
537,2016_17,University of Colorado Colorado Springs,Colorado Springs,CO,Bachelor's,NO,92.86,1069.0,535.0,530.0,23.0,10153.0,65.42,3.89,17.08,3.05,21038.0,8042.0,18770.0,0.47
539,2016_17,University of Colorado Boulder,Boulder,CO,Bachelor's,NO,76.62,1229.0,580.0,610.0,28.0,27376.0,68.6,1.63,11.2,5.5,31393.0,11531.0,35079.0,0.7
540,2016_17,Colorado Christian University,Lakewood,CO,Bachelor's,NO,,,,,,4697.0,64.04,12.94,13.84,1.3,41463.0,29360.0,29360.0,0.53
541,2016_17,Colorado College,Colorado Springs,CO,Bachelor's,NO,15.99,,,,,2084.0,65.98,2.69,9.02,4.17,63600.0,50892.0,50892.0,0.87
543,2016_17,The Art Institute of Colorado,Denver,CO,Bachelor's,NO,,,,,,811.0,48.09,7.77,21.82,2.71,27373.0,17628.0,17628.0,0.29
546,2016_17,Colorado School of Mines,Golden,CO,Bachelor's,NO,40.35,1354.0,645.0,690.0,31.0,4564.0,74.47,1.03,7.32,4.78,31226.0,17842.0,36172.0,0.77
548,2016_17,Colorado State University-Fort Collins,Fort Collins,CO,Bachelor's,NO,77.96,1159.0,565.0,570.0,26.0,23497.0,73.16,2.35,12.06,2.48,24885.0,11052.0,28346.0,0.67
549,2016_17,Colorado Technical University-Colorado Springs,Colorado Springs,CO,Bachelor's,NO,,,,,,21986.0,41.69,32.37,4.36,0.76,24136.0,10540.0,10540.0,0.2
556,2016_17,University of Denver,Denver,CO,Bachelor's,NO,53.47,1262.0,605.0,605.0,29.0,5738.0,69.4,2.0,9.74,4.43,59656.0,46422.0,46422.0,0.79
558,2016_17,Fort Lewis College,Durango,CO,Bachelor's,NO,92.12,1014.0,520.0,510.0,22.0,3444.0,49.88,1.05,11.12,0.58,24298.0,8104.0,17816.0,0.45
565,2016_17,Colorado Mesa University,Grand Junction,CO,Bachelor's,NO,82.75,989.0,488.0,493.0,21.0,8734.0,68.53,2.48,18.47,1.63,19224.0,7835.0,18996.0,0.32
566,2016_17,Metropolitan State University of Denver,Denver,CO,Bachelor's,NO,63.87,951.0,500.0,490.0,20.0,19334.0,56.43,6.35,24.47,3.91,18017.0,6930.0,20096.0,0.27
568,2016_17,Naropa University,Boulder,CO,Bachelor's,NO,100.0,,,,,374.0,64.17,1.34,10.43,1.87,47114.0,31170.0,31170.0,0.37
569,2016_17,National American University-Colorado Springs,Colorado Springs,CO,Bachelor's,NO,,,,,,194.0,50.0,20.62,16.49,3.61,,13755.0,13755.0,0.12
570,2016_17,Nazarene Bible College,Colorado Springs,CO,Bachelor's,NO,,,,,,693.0,76.48,7.36,8.66,2.45,,11520.0,11520.0,0.0
572,2016_17,University of Northern Colorado,Greeley,CO,Bachelor's,NO,90.27,1031.0,524.0,515.0,22.0,9098.0,58.47,3.91,19.45,1.99,21640.0,8888.0,20474.0,0.48
579,2016_17,Regis University,Denver,CO,Bachelor's,NO,56.59,1098.0,540.0,520.0,24.0,4016.0,57.94,4.73,19.65,4.98,45305.0,34450.0,34450.0,0.68
580,2016_17,Rocky Mountain College of Art and Design,Lakewood,CO,Bachelor's,NO,,,,,,898.0,61.02,6.79,10.24,3.12,28170.0,17170.0,17170.0,0.47
582,2016_17,Colorado State University Pueblo,Pueblo,CO,Bachelor's,NO,96.38,969.0,480.0,485.0,21.0,3953.0,47.69,7.36,32.56,1.47,19561.0,9519.0,24101.0,0.32
587,2016_17,United States Air Force Academy,USAF Academy,CO,Bachelor's,NO,15.08,1331.0,645.0,670.0,30.0,4237.0,61.84,5.83,10.81,4.86,,,,0.83
589,2016_17,Western Colorado University,Gunnison,CO,Bachelor's,NO,91.88,1026.0,510.0,495.0,22.0,1987.0,72.62,3.07,10.92,0.65,21431.0,9193.0,20497.0,0.45
590,2016_17,Albertus Magnus College,New Haven,CT,Bachelor's,NO,,,,,,1218.0,36.04,34.07,18.23,0.49,45178.0,30526.0,30526.0,0.52
597,2016_17,University of Bridgeport,Bridgeport,CT,Bachelor's,NO,57.78,930.0,465.0,460.0,21.0,2941.0,23.09,34.17,20.3,3.43,50082.0,31630.0,31630.0,0.29
598,2016_17,Central Connecticut State University,New Britain,CT,Bachelor's,NO,60.01,1000.0,500.0,500.0,22.0,9269.0,62.99,11.99,13.63,4.15,21706.0,9741.0,22602.0,0.54
599,2016_17,Charter Oak State College,New Britain,CT,Bachelor's,NO,,,,,,1459.0,57.57,17.14,15.15,1.44,,7671.0,10029.0,
601,2016_17,Connecticut College,New London,CT,Bachelor's,NO,35.13,,,,,1822.0,70.14,3.84,8.84,4.39,64915.0,50940.0,50940.0,0.84
603,2016_17,University of Connecticut,Storrs,CT,Bachelor's,NO,48.8,1248.0,600.0,630.0,29.0,19030.0,59.84,5.79,9.67,10.65,29128.0,14066.0,35858.0,0.82
606,2016_17,Eastern Connecticut State University,Willimantic,CT,Bachelor's,NO,57.91,,,,,4818.0,66.15,7.85,11.04,2.47,24077.0,10500.0,23361.0,0.55
607,2016_17,Fairfield University,Fairfield,CT,Bachelor's,NO,61.47,,,,,3955.0,76.81,2.48,7.71,2.2,60526.0,46000.0,46000.0,0.82
613,2016_17,University of Hartford,West Hartford,CT,Bachelor's,NO,71.93,1046.0,520.0,520.0,23.0,4924.0,54.71,15.62,12.71,3.23,51495.0,37790.0,37790.0,0.58
614,2016_17,Holy Apostles College and Seminary,Cromwell,CT,Bachelor's,NO,,,,,,116.0,39.66,0.0,20.69,5.17,8650.0,7750.0,7750.0,0.5
619,2016_17,Mitchell College,New London,CT,Bachelor's,NO,87.56,,,,,579.0,53.54,15.2,12.09,1.38,45364.0,31780.0,31780.0,0.44
623,2016_17,University of New Haven,West Haven,CT,Bachelor's,NO,80.53,1043.0,520.0,515.0,23.0,4850.0,61.57,11.18,9.67,2.82,51801.0,37060.0,37060.0,0.57
627,2016_17,Paier College of Art Inc,Hamden,CT,Bachelor's,NO,,,,,,95.0,65.26,5.26,17.89,2.11,19950.0,15450.0,15450.0,0.5
629,2016_17,Post University,Waterbury,CT,Bachelor's,NO,40.71,893.0,445.0,445.0,19.0,6932.0,40.74,24.84,7.23,0.98,30004.0,16510.0,16510.0,0.24
631,2016_17,Quinnipiac University,Hamden,CT,Bachelor's,NO,76.44,1096.0,540.0,545.0,25.0,7042.0,76.31,4.57,8.79,3.11,58713.0,43940.0,43940.0,0.78
632,2016_17,Sacred Heart University,Fairfield,CT,Bachelor's,NO,57.21,,,,,5325.0,73.41,3.94,9.56,2.12,54037.0,38300.0,38300.0,0.6
633,2016_17,University of Saint Joseph,West Hartford,CT,Bachelor's,NO,87.6,985.0,500.0,485.0,,843.0,54.69,15.66,16.13,5.1,47147.0,36870.0,36870.0,0.63
636,2016_17,Southern Connecticut State University,New Haven,CT,Bachelor's,NO,63.52,933.0,470.0,460.0,21.0,7963.0,55.17,16.8,13.9,3.54,21029.0,10054.0,22915.0,0.51
639,2016_17,Trinity College,Hartford,CT,Bachelor's,NO,33.95,,,,,2225.0,65.35,6.11,7.55,3.96,66420.0,52760.0,52760.0,0.85
641,2016_17,United States Coast Guard Academy,New London,CT,Bachelor's,NO,19.92,1260.0,610.0,645.0,28.0,986.0,66.73,5.58,8.62,6.29,,942.0,942.0,0.78
642,2016_17,Wesleyan University,Middletown,CT,Bachelor's,NO,17.85,,,,,2913.0,55.2,6.8,10.3,7.28,65443.0,50912.0,50912.0,0.91
643,2016_17,Western Connecticut State University,Danbury,CT,Bachelor's,NO,66.83,,,,,5001.0,60.21,11.4,17.8,4.24,23264.0,10017.0,22878.0,0.46
645,2016_17,Yale University,New Haven,CT,Bachelor's,NO,6.32,1502.0,755.0,755.0,34.0,5471.0,46.17,6.84,12.17,17.27,66445.0,49480.0,49480.0,0.98
649,2016_17,Delaware State University,Dover,DE,Bachelor's,NO,40.65,898.0,445.0,450.0,19.0,3692.0,9.83,75.22,6.55,0.6,21177.0,7532.0,16138.0,0.43
650,2016_17,University of Delaware,Newark,DE,Bachelor's,NO,69.5,1170.0,585.0,585.0,26.0,18510.0,72.78,5.76,7.84,5.14,24557.0,12830.0,32250.0,0.81
651,2016_17,Goldey-Beacom College,Wilmington,DE,Bachelor's,NO,58.08,,,,,687.0,44.4,27.51,6.26,4.37,36339.0,23400.0,23400.0,0.68
653,2016_17,Wesley College,Dover,DE,Bachelor's,NO,60.47,830.0,415.0,420.0,16.0,1345.0,38.51,43.27,6.32,1.19,39189.0,25646.0,25646.0,0.22
654,2016_17,Wilmington University,New Castle,DE,Bachelor's,NO,,,,,,8377.0,54.73,26.66,3.49,2.42,17209.0,10670.0,10670.0,0.33
655,2016_17,American University,Washington,DC,Bachelor's,NO,25.91,1262.0,640.0,605.0,29.0,7276.0,58.64,7.02,12.71,6.51,60501.0,44853.0,44853.0,0.81
656,2016_17,The Catholic University of America,Washington,DC,Bachelor's,NO,79.55,,,,,3220.0,65.34,5.34,12.89,3.63,57561.0,42536.0,42536.0,0.7
657,2016_17,University of the District of Columbia,Washington,DC,Bachelor's,NO,,,,,,3695.0,3.22,58.35,10.77,1.76,20714.0,5612.0,11756.0,0.13
659,2016_17,Gallaudet University,Washington,DC,Bachelor's,NO,66.14,827.0,445.0,440.0,17.0,1112.0,52.97,15.56,9.98,3.69,35288.0,16078.0,16078.0,0.43
660,2016_17,George Washington University,Washington,DC,Bachelor's,NO,40.21,1300.0,635.0,650.0,30.0,11244.0,54.07,6.64,9.17,9.93,65218.0,51950.0,51950.0,0.84
661,2016_17,Georgetown University,Washington,DC,Bachelor's,NO,16.85,1422.0,710.0,710.0,32.0,7112.0,56.3,6.3,8.83,9.84,66971.0,50547.0,50547.0,0.94
662,2016_17,Howard University,Washington,DC,Bachelor's,NO,30.0,1142.0,570.0,570.0,25.0,5830.0,1.32,89.83,0.57,1.23,43116.0,24908.0,24908.0,0.61
663,2016_17,Strayer University-District of Columbia,Washington,DC,Bachelor's,NO,,,,,,798.0,3.26,78.7,9.27,0.88,29544.0,12975.0,12975.0,0.43
665,2016_17,Trinity Washington University,Washington,DC,Bachelor's,NO,88.55,,,,,1536.0,1.37,65.63,19.73,1.11,31410.0,23250.0,23250.0,0.4
670,2016_17,The Baptist College of Florida,Graceville,FL,Bachelor's,NO,58.68,910.0,435.0,415.0,20.0,430.0,80.23,7.91,3.49,0.47,17117.0,10800.0,10800.0,0.53
671,2016_17,Barry University,Miami,FL,Bachelor's,NO,61.59,930.0,470.0,460.0,20.0,3461.0,19.39,29.47,30.57,0.84,44430.0,28800.0,28800.0,0.31
672,2016_17,Bethune-Cookman University,Daytona Beach,FL,Bachelor's,NO,,,,,,3741.0,1.58,79.44,2.91,0.03,27193.0,14410.0,14410.0,0.33
673,2016_17,Lynn University,Boca Raton,FL,Bachelor's,NO,81.73,984.0,485.0,480.0,22.0,2053.0,44.91,8.91,16.46,1.32,51585.0,36650.0,36650.0,0.45
677,2016_17,Albizu University-Miami,Miami,FL,Bachelor's,NO,39.53,,,,,210.0,1.9,0.48,79.05,0.0,28348.0,12384.0,12384.0,0.53
679,2016_17,Johnson University Florida,Kissimmee,FL,Bachelor's,NO,61.64,972.0,510.0,465.0,21.0,181.0,70.17,12.71,13.26,0.55,21876.0,14270.0,14270.0,0.44
680,2016_17,University of Central Florida,Orlando,FL,Bachelor's,NO,49.99,1179.0,585.0,590.0,26.0,55113.0,51.1,11.4,25.4,5.94,21168.0,6368.0,22467.0,0.69
685,2016_17,South University-West Palm Beach,Royal Palm Beach,FL,Bachelor's,NO,,,,,,797.0,25.35,46.68,21.33,3.26,27597.0,17306.0,17306.0,0.26
686,2016_17,Eckerd College,Saint Petersburg,FL,Bachelor's,NO,72.13,1125.0,560.0,545.0,25.0,2028.0,77.17,4.83,7.94,1.82,55113.0,41538.0,41538.0,0.66
688,2016_17,Edward Waters College,Jacksonville,FL,Bachelor's,NO,57.7,808.0,410.0,405.0,17.0,945.0,4.13,88.68,3.49,0.42,24706.0,13525.0,13525.0,0.26
689,2016_17,Embry-Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,Bachelor's,NO,70.72,,,,,5407.0,54.3,5.88,4.48,4.73,49338.0,33886.0,33886.0,0.55
690,2016_17,Florida Agricultural and Mechanical University,Tallahassee,FL,Bachelor's,NO,31.11,1001.0,505.0,485.0,22.0,7365.0,3.49,89.8,2.16,0.54,20231.0,5785.0,17725.0,0.41
691,2016_17,Florida Atlantic University,Boca Raton,FL,Bachelor's,NO,59.78,1047.0,525.0,520.0,23.0,24221.0,41.91,19.93,26.65,4.04,18992.0,4831.0,17276.0,0.5
693,2016_17,Flagler College,Saint Augustine,FL,Bachelor's,NO,55.05,1079.0,540.0,515.0,24.0,2611.0,78.21,3.79,4.67,1.07,30334.0,17500.0,17500.0,0.6
698,2016_17,AdventHealth University,Orlando,FL,Bachelor's,NO,76.29,917.0,455.0,430.0,20.0,1529.0,40.75,15.83,26.95,6.74,23306.0,13480.0,13480.0,0.33
699,2016_17,Florida Institute of Technology,Melbourne,FL,Bachelor's,NO,61.33,1179.0,555.0,605.0,27.0,3419.0,44.28,6.08,7.4,2.4,55984.0,40446.0,40446.0,0.58
701,2016_17,Florida International University,Miami,FL,Bachelor's,NO,50.07,1130.0,565.0,555.0,25.0,41112.0,9.23,12.2,66.74,2.52,18873.0,6556.0,18954.0,0.56
703,2016_17,Florida Memorial University,Miami Gardens,FL,Bachelor's,NO,24.96,,,,,1280.0,0.86,72.34,5.94,0.0,26033.0,15536.0,15536.0,0.38
706,2016_17,Florida Southern College,Lakeland,FL,Bachelor's,NO,45.54,1177.0,565.0,570.0,27.0,2567.0,73.59,5.34,11.41,2.3,43984.0,33150.0,33150.0,0.59
707,2016_17,Florida State University,Tallahassee,FL,Bachelor's,NO,58.01,1214.0,600.0,595.0,27.0,32417.0,62.75,8.32,20.0,2.31,21938.0,6507.0,21673.0,0.8
709,2016_17,University of Florida,Gainesville,FL,Bachelor's,NO,45.94,1287.0,630.0,645.0,29.0,33309.0,55.86,6.11,21.38,8.16,20571.0,6381.0,28659.0,0.87
712,2016_17,Full Sail University,Winter Park,FL,Bachelor's,NO,,,,,,17504.0,41.3,23.11,16.41,2.06,37276.0,23116.0,23116.0,0.42
718,2016_17,Hobe Sound Bible College,Hobe Sound,FL,Bachelor's,NO,,,,,,203.0,69.95,6.9,7.39,0.49,14378.0,6320.0,6320.0,0.61
724,2016_17,AI Miami International University of Art and Design,Miami,FL,Bachelor's,NO,,,,,,1863.0,10.79,7.25,37.47,0.81,27264.0,17700.0,17700.0,0.32
725,2016_17,Jacksonville University,Jacksonville,FL,Bachelor's,NO,80.83,,,,,2841.0,47.17,14.47,8.98,2.18,50441.0,33930.0,33930.0,0.42
736,2016_17,Luther Rice College & Seminary,Lithonia,GA,Bachelor's,NO,76.47,,,,,347.0,54.18,42.94,1.44,0.58,11064.0,6800.0,6800.0,0.67
741,2016_17,Trinity International University-Florida,Miami,FL,Bachelor's,NO,,,,,,179.0,13.41,34.08,47.49,0.56,,12310.0,12310.0,0.2
744,2016_17,University of Miami,Coral Gables,FL,Bachelor's,NO,37.71,1323.0,640.0,660.0,30.0,10577.0,42.51,7.86,22.68,5.49,59833.0,47004.0,47004.0,0.82
750,2016_17,University of North Florida,Jacksonville,FL,Bachelor's,NO,64.53,1110.0,570.0,560.0,24.0,13585.0,67.41,9.76,10.94,4.45,20926.0,6394.0,20798.0,0.54
751,2016_17,Nova Southeastern University,Fort Lauderdale,FL,Bachelor's,NO,52.54,1127.0,555.0,555.0,25.0,4230.0,32.96,16.17,29.88,9.72,43351.0,28736.0,28736.0,0.5
755,2016_17,Palm Beach Atlantic University,West Palm Beach,FL,Bachelor's,NO,93.37,1076.0,535.0,515.0,24.0,2474.0,61.68,11.68,15.52,1.98,40568.0,28520.0,28520.0,0.51
764,2016_17,Ringling College of Art and Design,Sarasota,FL,Bachelor's,NO,78.14,,,,,1331.0,46.58,3.08,16.08,8.49,58729.0,43040.0,43040.0,0.69
767,2016_17,Rollins College,Winter Park,FL,Bachelor's,NO,60.62,,,,,2642.0,58.59,5.0,17.3,3.14,62760.0,46520.0,46520.0,0.72
769,2016_17,Saint Leo University,Saint Leo,FL,Bachelor's,NO,69.74,1032.0,500.0,495.0,23.0,10618.0,36.36,37.0,11.68,1.57,35092.0,21440.0,21440.0,0.4
774,2016_17,Argosy University-Sarasota,Sarasota,FL,Bachelor's,NO,,,,,,115.0,47.83,27.83,17.39,0.87,24928.0,13152.0,13152.0,0.0
777,2016_17,St. John Vianney College Seminary,Miami,FL,Bachelor's,NO,100.0,,,,,61.0,36.07,3.28,36.07,1.64,37300.0,21100.0,21100.0,0.83
780,2016_17,University of South Florida,Tampa,FL,Bachelor's,NO,46.63,1172.0,575.0,585.0,26.0,30553.0,49.7,10.34,20.84,6.82,19652.0,6410.0,17324.0,0.67
781,2016_17,St. Thomas University,Miami Gardens,FL,Bachelor's,NO,54.13,930.0,470.0,475.0,19.0,839.0,9.54,20.26,46.25,0.24,37714.0,28800.0,28800.0,0.43
782,2016_17,Stetson University,DeLand,FL,Bachelor's,NO,65.6,,,,,3052.0,63.99,7.77,15.1,2.29,56208.0,43240.0,43240.0,0.64
783,2016_17,Southeastern University,Lakeland,FL,Bachelor's,NO,45.85,978.0,490.0,475.0,21.0,4171.0,59.0,15.49,19.25,1.27,33954.0,24160.0,24160.0,0.41
787,2016_17,Talmudic College of Florida,Miami Beach,FL,Bachelor's,NO,,,,,,39.0,89.74,0.0,0.0,0.0,26650.0,13250.0,13250.0,0.5
789,2016_17,The University of Tampa,Tampa,FL,Bachelor's,NO,48.3,1097.0,535.0,540.0,25.0,7363.0,59.7,5.16,12.44,1.89,40897.0,27740.0,27740.0,0.59
792,2016_17,Trinity Baptist College,Jacksonville,FL,Bachelor's,NO,64.76,874.0,434.0,445.0,18.0,314.0,60.51,21.34,12.42,0.64,20433.0,11040.0,11040.0,0.48
793,2016_17,Trinity College of Florida,Trinity,FL,Bachelor's,NO,70.67,827.0,425.0,405.0,17.0,199.0,41.21,29.65,17.09,1.51,25373.0,15690.0,15690.0,0.29
796,2016_17,Warner University,Lake Wales,FL,Bachelor's,NO,43.59,888.0,441.0,445.0,19.0,930.0,41.83,36.13,13.87,1.83,31411.0,20712.0,20712.0,0.37
798,2016_17,Webber International University,Babson Park,FL,Bachelor's,NO,49.72,897.0,450.0,461.0,19.0,661.0,37.07,25.57,13.92,0.15,39199.0,25358.0,25358.0,0.29
800,2016_17,The University of West Florida,Pensacola,FL,Bachelor's,NO,40.83,1070.0,525.0,515.0,24.0,9657.0,65.25,12.81,9.28,2.94,17219.0,6360.0,19241.0,0.49
806,2016_17,Agnes Scott College,Decatur,GA,Bachelor's,NO,64.69,,,,,886.0,34.76,29.57,10.5,7.67,49404.0,38472.0,38472.0,0.7
811,2016_17,Albany State University,Albany,GA,Bachelor's,NO,49.67,899.0,459.0,449.0,19.0,2576.0,4.54,89.83,1.86,0.08,19126.0,5490.0,15738.0,0.31
813,2016_17,Armstrong State University,Savannah,GA,Bachelor's,NO,80.38,987.0,500.0,485.0,21.0,6180.0,55.29,26.08,8.24,3.43,25433.0,5360.0,15616.0,0.33
814,2016_17,The Art Institute of Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,1955.0,9.41,37.08,9.92,1.33,29448.0,17592.0,17592.0,0.17
817,2016_17,Point University,West Point,GA,Bachelor's,NO,51.44,922.0,445.0,465.0,20.0,1358.0,47.28,33.95,4.64,0.44,28898.0,19200.0,19200.0,0.34
821,2016_17,Clark Atlanta University,Atlanta,GA,Bachelor's,NO,71.84,914.0,455.0,440.0,20.0,3093.0,0.19,82.67,0.19,0.19,36988.0,22396.0,22396.0,0.38
824,2016_17,Berry College,Mount Berry,GA,Bachelor's,NO,62.09,1183.0,580.0,570.0,27.0,2055.0,81.17,4.43,6.57,1.31,45873.0,33556.0,33556.0,0.66
825,2016_17,Beulah Heights University,Atlanta,GA,Bachelor's,NO,,,,,,351.0,5.41,74.07,2.56,8.83,18230.0,9510.0,9510.0,0.28
826,2016_17,Brenau University,Gainesville,GA,Bachelor's,NO,35.65,973.0,485.0,460.0,22.0,1638.0,48.11,32.84,8.79,2.01,40016.0,27152.0,27152.0,0.45
827,2016_17,Brewton-Parker College,Mount Vernon,GA,Bachelor's,NO,,,,,,449.0,38.08,28.06,5.12,0.67,29446.0,16960.0,16960.0,0.23
831,2016_17,Carver Bible College,Atlanta,GA,Bachelor's,NO,,,,,,52.0,0.0,82.69,0.0,0.0,21156.0,10460.0,10460.0,0.53
832,2016_17,Clayton  State University,Morrow,GA,Bachelor's,NO,40.92,,,,,5752.0,16.39,65.77,4.94,5.35,17241.0,5340.0,15596.0,0.32
835,2016_17,Columbus State University,Columbus,GA,Bachelor's,NO,53.16,963.0,490.0,485.0,20.0,6557.0,49.93,37.7,6.07,2.36,18465.0,6031.0,16605.0,0.3
837,2016_17,Covenant College,Lookout Mountain,GA,Bachelor's,NO,96.24,1191.0,605.0,570.0,27.0,981.0,86.24,2.75,3.36,1.43,42998.0,32230.0,32230.0,0.67
838,2016_17,Dalton State College,Dalton,GA,Bachelor's,NO,,,,,,4780.0,63.03,4.5,23.54,1.38,12499.0,3503.0,10110.0,0.15
840,2016_17,South University-Savannah,Savannah,GA,Bachelor's,NO,,,,,,627.0,41.79,44.98,6.38,1.59,27766.0,17016.0,17016.0,0.15
842,2016_17,Emmanuel College,Franklin Springs,GA,Bachelor's,NO,40.55,943.0,475.0,475.0,20.0,770.0,67.79,14.42,6.75,0.52,28192.0,19330.0,19330.0,0.28
843,2016_17,Emory University,Atlanta,GA,Bachelor's,NO,25.29,1397.0,680.0,715.0,32.0,6717.0,41.92,8.56,8.62,18.48,63058.0,47954.0,47954.0,0.91
845,2016_17,Fort Valley State University,Fort Valley,GA,Bachelor's,NO,26.45,855.0,425.0,430.0,15.0,2223.0,4.09,91.81,1.53,0.22,19486.0,5594.0,5594.0,0.25
847,2016_17,Georgia Institute of Technology-Main Campus,Atlanta,GA,Bachelor's,NO,25.77,1417.0,685.0,725.0,32.0,14766.0,49.99,6.69,6.79,19.59,25616.0,12212.0,32404.0,0.86
848,2016_17,Georgia Southwestern State University,Americus,GA,Bachelor's,NO,68.18,975.0,490.0,475.0,21.0,2409.0,63.06,27.36,3.9,1.25,19297.0,5262.0,15518.0,0.32
849,2016_17,Georgia College & State University,Milledgeville,GA,Bachelor's,NO,84.52,1116.0,565.0,560.0,24.0,5923.0,83.99,5.22,5.3,1.52,26856.0,9202.0,27550.0,0.59
850,2016_17,Georgia Southern University,Statesboro,GA,Bachelor's,NO,64.55,1110.0,555.0,555.0,24.0,17349.0,62.26,25.54,5.22,1.82,22417.0,6273.0,16847.0,0.51
851,2016_17,Georgia State University,Atlanta,GA,Bachelor's,NO,58.84,1070.0,540.0,530.0,23.0,24478.0,24.61,41.78,10.33,13.42,24223.0,8974.0,23542.0,0.53
852,2016_17,University of Georgia,Athens,GA,Bachelor's,NO,53.9,1262.0,620.0,620.0,29.0,27851.0,70.27,7.62,5.69,10.09,24991.0,11634.0,29844.0,0.85
859,2016_17,LaGrange College,Lagrange,GA,Bachelor's,NO,57.72,1021.0,510.0,500.0,22.0,902.0,71.4,22.51,1.33,1.33,42255.0,28490.0,28490.0,0.47
