,Year,University Name,University City,University State,Most Awarded Degree,Predominantly Black,Admission Rate,SAT Average,SAT Reading Mid,SAT Math Mid,ACT Cumulative Average,Undergraduate Enrollment,Percent of Students (White),Percent of Students (Black),Percent of Students (Hispanic),Percent of Students (Asian),Average Cost per Academic Year,In State Tuition and Fees,Out of State Tuition and Fees,Completion Rate (4-year institutions
449,2017_18,San Diego State University,San Diego,CA,Bachelor's,NO,35.42,1206.0,595.0,595.0,26.0,29758.0,33.74,4.01,31.11,13.44,21051.0,7460.0,19340.0,0.74
450,2017_18,University of San Diego,San Diego,CA,Bachelor's,NO,49.79,1302.0,630.0,635.0,28.0,5677.0,51.86,3.63,19.85,7.5,62710.0,47708.0,47708.0,0.82
451,2017_18,San Francisco Art Institute,San Francisco,CA,Bachelor's,NO,74.72,,,,,296.0,41.22,1.69,15.2,8.11,66723.0,44778.0,44778.0,0.41
452,2017_18,San Francisco Conservatory of Music,San Francisco,CA,Bachelor's,NO,43.8,,,,,205.0,34.15,5.85,6.34,7.8,63060.0,44810.0,44810.0,0.63
453,2017_18,San Francisco State University,San Francisco,CA,Bachelor's,NO,70.46,1054.0,530.0,520.0,21.0,25966.0,18.3,5.44,33.11,25.99,22313.0,7254.0,19134.0,0.54
455,2017_18,University of San Francisco,San Francisco,CA,Bachelor's,NO,65.63,1203.0,600.0,595.0,25.0,6796.0,25.66,3.9,21.6,22.47,63117.0,46250.0,46250.0,0.77
459,2017_18,William Jessup University,Rocklin,CA,Bachelor's,NO,66.05,1129.0,553.0,555.0,24.0,1188.0,59.93,6.14,19.61,4.55,42074.0,30550.0,30550.0,0.64
461,2017_18,San Jose State University,San Jose,CA,Bachelor's,NO,66.88,1110.0,550.0,555.0,23.0,27591.0,16.19,3.4,28.0,35.87,23030.0,7721.0,19601.0,0.57
466,2017_18,Santa Clara University,Santa Clara,CA,Bachelor's,NO,53.56,1378.0,670.0,685.0,30.0,5483.0,49.66,3.28,17.82,16.09,65334.0,49858.0,49858.0,0.9
470,2017_18,Scripps College,Claremont,CA,Bachelor's,NO,33.37,1405.0,695.0,680.0,31.0,1059.0,52.97,3.59,13.31,16.05,68464.0,52966.0,52966.0,0.88
472,2017_18,Shasta Bible College and Graduate School,Redding,CA,Bachelor's,NO,100.0,,,,,42.0,76.19,9.52,7.14,4.76,20533.0,12060.0,12060.0,0.25
477,2017_18,Simpson University,Redding,CA,Bachelor's,NO,55.61,1077.0,549.0,542.0,21.0,708.0,57.49,4.38,16.24,5.23,38380.0,27700.0,27700.0,0.57
482,2017_18,Saint Mary's College of California,Moraga,CA,Bachelor's,NO,81.62,1170.0,585.0,565.0,25.0,2762.0,44.39,4.13,27.34,10.57,62974.0,45686.0,45686.0,0.76
484,2017_18,Sonoma State University,Rohnert Park,CA,Bachelor's,NO,82.03,1078.0,545.0,530.0,22.0,8633.0,43.67,2.39,32.48,4.93,24410.0,7724.0,19604.0,0.58
485,2017_18,South Baylo University,Anaheim,CA,Bachelor's,NO,,,,,,53.0,5.66,1.89,3.77,52.83,,,,
487,2017_18,Vanguard University of Southern California,Costa Mesa,CA,Bachelor's,NO,46.68,1037.0,525.0,500.0,21.0,1824.0,40.35,5.04,39.25,3.02,44007.0,32430.0,32430.0,0.61
493,2017_18,Southern California Institute of Architecture,Los Angeles,CA,Bachelor's,NO,,,,,,262.0,14.12,0.38,15.27,10.31,67983.0,43800.0,43800.0,1.0
494,2017_18,University of Southern California,Los Angeles,CA,Bachelor's,NO,15.95,1437.0,690.0,710.0,32.0,18942.0,39.71,4.62,14.47,20.52,69547.0,54259.0,54259.0,0.92
498,2017_18,Thomas Aquinas College,Santa Paula,CA,Bachelor's,NO,71.88,1297.0,670.0,620.0,28.0,369.0,69.11,0.54,16.8,2.17,35714.0,24500.0,24500.0,0.79
507,2017_18,Walden University,Minneapolis,MN,Bachelor's,NO,,,,,,6538.0,43.74,34.25,1.65,1.96,,12465.0,12465.0,1.0
514,2017_18,Westmont College,Santa Barbara,CA,Bachelor's,NO,84.71,1262.0,640.0,615.0,27.0,1285.0,61.71,2.02,17.59,7.08,59410.0,44044.0,44044.0,0.75
515,2017_18,Whittier College,Whittier,CA,Bachelor's,NO,74.09,1138.0,565.0,550.0,24.0,1665.0,27.15,5.05,50.09,6.79,55202.0,46310.0,46310.0,0.69
516,2017_18,Woodbury University,Burbank,CA,Bachelor's,NO,61.64,1076.0,550.0,522.0,22.0,1023.0,31.18,3.23,31.09,9.09,49649.0,38460.0,38460.0,0.52
520,2017_18,Yeshiva Ohr Elchonon Chabad West Coast Talmudical Seminary,Los Angeles,CA,Bachelor's,NO,65.48,,,,,143.0,93.01,0.0,0.0,0.0,25800.0,14700.0,14700.0,0.32
523,2017_18,Adams State University,Alamosa,CO,Bachelor's,NO,98.88,1005.0,485.0,495.0,20.0,1876.0,41.68,6.18,37.53,0.69,21480.0,9440.0,20456.0,0.29
528,2017_18,University of Colorado Denver/Anschutz Medical Campus,Denver,CO,Bachelor's,NO,65.22,1179.0,590.0,580.0,24.0,11531.0,48.08,5.26,21.48,9.85,21105.0,9107.0,25259.0,0.45
529,2017_18,University of Colorado Colorado Springs,Colorado Springs,CO,Bachelor's,NO,92.81,1162.0,580.0,565.0,24.0,10344.0,64.34,3.83,18.17,3.2,21148.0,8314.0,19498.0,0.43
531,2017_18,University of Colorado Boulder,Boulder,CO,Bachelor's,NO,79.84,1293.0,620.0,625.0,28.0,28565.0,67.45,1.66,11.79,5.64,29215.0,12086.0,36220.0,0.69
532,2017_18,Colorado Christian University,Lakewood,CO,Bachelor's,NO,,,,,,4918.0,63.34,13.46,14.44,1.2,42276.0,30370.0,30370.0,0.5
533,2017_18,Colorado College,Colorado Springs,CO,Bachelor's,NO,15.13,,,,,2091.0,65.95,2.53,8.61,3.92,66400.0,52818.0,52818.0,0.88
535,2017_18,The Art Institute of Colorado,Denver,CO,Bachelor's,NO,,,,,,611.0,33.72,7.86,22.26,2.45,31073.0,17626.0,17626.0,0.27
538,2017_18,Colorado School of Mines,Golden,CO,Bachelor's,NO,55.72,1391.0,675.0,705.0,30.0,4751.0,72.95,1.18,8.52,4.95,32347.0,18386.0,37436.0,0.78
540,2017_18,Colorado State University-Fort Collins,Fort Collins,CO,Bachelor's,NO,82.62,1212.0,605.0,595.0,25.0,23804.0,72.15,2.34,13.29,2.58,25932.0,11395.0,28903.0,0.69
541,2017_18,Colorado Technical University-Colorado Springs,Colorado Springs,CO,Bachelor's,NO,,,,,,22129.0,38.12,28.17,2.66,0.8,21239.0,11689.0,11689.0,0.26
548,2017_18,University of Denver,Denver,CO,Bachelor's,NO,58.05,1294.0,635.0,620.0,28.0,5753.0,68.69,2.03,10.93,4.21,61824.0,48669.0,48669.0,0.75
550,2017_18,Fort Lewis College,Durango,CO,Bachelor's,NO,83.21,1123.0,560.0,555.0,23.0,3150.0,48.51,1.17,11.49,0.67,25064.0,8609.0,18761.0,0.4
556,2017_18,Colorado Mesa University,Grand Junction,CO,Bachelor's,NO,81.67,1066.0,540.0,534.0,21.0,8494.0,68.67,2.37,18.65,1.66,20577.0,8374.0,20330.0,0.33
557,2017_18,Metropolitan State University of Denver,Denver,CO,Bachelor's,NO,64.27,1010.0,515.0,500.0,20.0,18968.0,54.22,6.28,26.74,4.04,18550.0,7352.0,20149.0,0.28
559,2017_18,Naropa University,Boulder,CO,Bachelor's,NO,100.0,,,,,384.0,62.24,1.04,10.94,1.3,48040.0,31790.0,31790.0,0.31
561,2017_18,Nazarene Bible College,Colorado Springs,CO,Bachelor's,NO,,,,,,614.0,76.55,7.49,8.79,1.95,21145.0,11760.0,11760.0,0.5
563,2017_18,University of Northern Colorado,Greeley,CO,Bachelor's,NO,89.08,1107.0,570.0,550.0,22.0,9104.0,61.15,4.57,20.89,1.99,22604.0,9546.0,21132.0,0.48
569,2017_18,Regis University,Denver,CO,Bachelor's,NO,59.92,1150.0,597.0,572.0,23.0,4016.0,51.07,3.76,19.67,4.66,46816.0,35610.0,35610.0,0.71
570,2017_18,Rocky Mountain College of Art and Design,Lakewood,CO,Bachelor's,NO,,,,,,852.0,60.33,5.87,10.68,2.93,26983.0,17963.0,17963.0,0.46
572,2017_18,Colorado State University Pueblo,Pueblo,CO,Bachelor's,NO,95.34,1044.0,525.0,515.0,21.0,3744.0,47.94,6.62,34.03,1.18,22053.0,10090.0,25547.0,0.35
577,2017_18,United States Air Force Academy,USAF Academy,CO,Bachelor's,NO,11.92,1334.0,645.0,655.0,30.0,4276.0,63.35,5.78,10.71,5.22,,,,0.78
579,2017_18,Western Colorado University,Gunnison,CO,Bachelor's,NO,85.98,1120.0,545.0,550.0,23.0,1899.0,70.88,3.21,11.01,0.68,22450.0,9802.0,21274.0,0.41
580,2017_18,Albertus Magnus College,New Haven,CT,Bachelor's,NO,63.88,930.0,475.0,455.0,,1122.0,32.8,35.47,18.98,0.62,45875.0,31140.0,31140.0,0.61
586,2017_18,University of Bridgeport,Bridgeport,CT,Bachelor's,NO,53.89,969.0,485.0,470.0,21.0,3129.0,24.26,33.88,21.83,3.8,49646.0,32250.0,32250.0,0.42
587,2017_18,Central Connecticut State University,New Britain,CT,Bachelor's,NO,66.76,1071.0,545.0,525.0,22.0,9317.0,60.79,12.72,14.53,4.31,22576.0,10225.0,22914.0,0.52
588,2017_18,Charter Oak State College,New Britain,CT,Bachelor's,NO,,,,,,1352.0,56.14,17.09,15.83,1.92,,7983.0,10437.0,
590,2017_18,Connecticut College,New London,CT,Bachelor's,NO,37.96,,,,,1766.0,71.35,3.79,7.81,4.47,67000.0,52850.0,52850.0,0.85
592,2017_18,University of Connecticut,Storrs,CT,Bachelor's,NO,47.84,1313.0,640.0,660.0,29.0,18930.0,58.55,5.94,10.01,11.1,29803.0,14880.0,36948.0,0.83
595,2017_18,Eastern Connecticut State University,Willimantic,CT,Bachelor's,NO,65.81,,,,,4669.0,66.87,8.95,10.97,2.78,24642.0,10919.0,23608.0,0.54
596,2017_18,Fairfield University,Fairfield,CT,Bachelor's,NO,60.56,,,,,4023.0,78.1,2.24,7.58,2.31,61934.0,47165.0,47165.0,0.81
602,2017_18,University of Hartford,West Hartford,CT,Bachelor's,NO,80.89,1140.0,570.0,560.0,24.0,4835.0,54.95,15.06,12.95,3.54,52365.0,38910.0,38910.0,0.54
603,2017_18,Holy Apostles College and Seminary,Cromwell,CT,Bachelor's,NO,,,,,,133.0,51.88,0.0,14.29,4.51,17650.0,7750.0,7750.0,0.57
608,2017_18,Mitchell College,New London,CT,Bachelor's,NO,77.97,,,,,617.0,53.32,13.61,15.24,1.94,45028.0,32442.0,32442.0,0.4
612,2017_18,University of New Haven,West Haven,CT,Bachelor's,NO,87.76,1124.0,560.0,550.0,24.0,5147.0,61.12,11.68,11.6,2.95,53489.0,38170.0,38170.0,0.6
615,2017_18,Paier College of Art Inc,Hamden,CT,Bachelor's,NO,,,,,,70.0,61.43,11.43,11.43,5.71,20533.0,17070.0,17070.0,0.53
617,2017_18,Post University,Waterbury,CT,Bachelor's,NO,63.5,,,,,7808.0,40.79,24.58,7.43,1.0,28416.0,16610.0,16610.0,0.22
619,2017_18,Quinnipiac University,Hamden,CT,Bachelor's,NO,73.88,1184.0,590.0,580.0,25.0,7249.0,76.22,4.04,9.44,3.38,61126.0,46780.0,46780.0,0.75
620,2017_18,Sacred Heart University,Fairfield,CT,Bachelor's,NO,60.28,,,,,5496.0,73.56,4.55,10.52,2.04,55572.0,39820.0,39820.0,0.72
621,2017_18,University of Saint Joseph,West Hartford,CT,Bachelor's,NO,90.29,1064.0,545.0,520.0,21.0,759.0,55.47,14.76,15.81,5.01,46885.0,38033.0,38033.0,0.68
624,2017_18,Southern Connecticut State University,New Haven,CT,Bachelor's,NO,64.92,1028.0,525.0,500.0,21.0,7703.0,53.36,16.64,16.38,3.34,21601.0,10538.0,23226.0,0.48
627,2017_18,Trinity College,Hartford,CT,Bachelor's,NO,33.87,1370.0,665.0,675.0,30.0,2174.0,65.04,6.03,8.05,3.91,68940.0,54770.0,54770.0,0.81
629,2017_18,United States Coast Guard Academy,New London,CT,Bachelor's,NO,15.04,1300.0,620.0,642.0,29.0,1044.0,64.66,6.32,9.29,6.51,,,,0.8
630,2017_18,Wesleyan University,Middletown,CT,Bachelor's,NO,16.29,,,,,2887.0,54.07,6.48,11.33,8.14,67527.0,52804.0,52804.0,0.9
631,2017_18,Western Connecticut State University,Danbury,CT,Bachelor's,NO,70.83,,,,,4890.0,61.17,10.59,18.32,3.93,22636.0,10418.0,23107.0,0.44
633,2017_18,Yale University,New Haven,CT,Bachelor's,NO,6.93,1520.0,755.0,765.0,34.0,5742.0,44.69,7.04,12.61,17.62,68950.0,51400.0,51400.0,0.97
637,2017_18,Delaware State University,Dover,DE,Bachelor's,NO,45.18,918.0,460.0,445.0,19.0,3678.0,9.08,74.61,6.8,0.49,21318.0,7868.0,16904.0,0.37
638,2017_18,University of Delaware,Newark,DE,Bachelor's,NO,62.89,1250.0,615.0,615.0,27.0,18948.0,71.8,5.63,8.1,5.08,25210.0,13160.0,33150.0,0.82
639,2017_18,Goldey-Beacom College,Wilmington,DE,Bachelor's,NO,51.77,,,,,770.0,46.36,25.84,5.19,3.51,36612.0,23850.0,23850.0,0.37
641,2017_18,Wesley College,Dover,DE,Bachelor's,NO,61.51,903.0,430.0,470.0,18.0,1342.0,37.56,42.85,7.45,1.34,40484.0,26406.0,26406.0,0.17
642,2017_18,Wilmington University,New Castle,DE,Bachelor's,NO,,,,,,8346.0,38.65,19.51,8.23,1.75,17529.0,10940.0,10940.0,0.26
643,2017_18,American University,Washington,DC,Bachelor's,NO,29.4,1294.0,650.0,615.0,28.0,7433.0,56.68,7.12,13.63,7.18,62162.0,46615.0,46615.0,0.79
644,2017_18,The Catholic University of America,Washington,DC,Bachelor's,NO,82.58,,,,,3284.0,65.26,4.57,13.31,3.68,59591.0,44060.0,44060.0,0.74
645,2017_18,University of the District of Columbia,Washington,DC,Bachelor's,NO,,,,,,3606.0,3.72,59.43,11.29,1.89,23938.0,5756.0,12092.0,0.16
647,2017_18,Gallaudet University,Washington,DC,Bachelor's,NO,59.01,916.0,473.0,485.0,17.0,1111.0,51.22,16.11,8.82,4.23,36218.0,16558.0,16558.0,0.52
648,2017_18,George Washington University,Washington,DC,Bachelor's,NO,40.98,1386.0,680.0,680.0,31.0,11718.0,52.53,6.73,9.79,10.17,66996.0,53518.0,53518.0,0.81
649,2017_18,Georgetown University,Washington,DC,Bachelor's,NO,15.68,1451.0,720.0,715.0,32.0,7128.0,54.38,6.44,10.45,9.53,69313.0,52300.0,52300.0,0.95
650,2017_18,Howard University,Washington,DC,Bachelor's,NO,41.42,1201.0,600.0,590.0,25.0,6276.0,1.32,89.63,0.72,0.92,41488.0,25697.0,25697.0,0.63
651,2017_18,Strayer University-District of Columbia,Washington,DC,Bachelor's,NO,,,,,,687.0,3.35,78.6,8.3,1.02,27744.0,13857.0,13857.0,0.0
653,2017_18,Trinity Washington University,Washington,DC,Bachelor's,NO,92.28,,,,,1498.0,1.8,59.35,25.5,0.93,32052.0,23690.0,23690.0,0.36
658,2017_18,The Baptist College of Florida,Graceville,FL,Bachelor's,NO,61.95,968.0,435.0,415.0,20.0,397.0,77.83,7.81,3.27,0.5,18079.0,11100.0,11100.0,0.47
659,2017_18,Barry University,Miami,FL,Bachelor's,NO,85.07,970.0,515.0,455.0,19.0,3459.0,19.43,34.26,34.0,1.1,43787.0,29850.0,29850.0,0.35
660,2017_18,Bethune-Cookman University,Daytona Beach,FL,Bachelor's,NO,,,,,,3905.0,1.15,79.33,3.05,0.05,27417.0,14410.0,14410.0,0.37
661,2017_18,Lynn University,Boca Raton,FL,Bachelor's,NO,84.63,,,,,2182.0,44.32,10.68,15.17,1.01,53268.0,37510.0,37510.0,0.51
665,2017_18,Albizu University-Miami,Miami,FL,Bachelor's,NO,100.0,,,,,236.0,1.27,0.42,87.29,0.0,42735.0,12444.0,12444.0,0.7
667,2017_18,Johnson University Florida,Kissimmee,FL,Bachelor's,NO,92.78,978.0,505.0,465.0,19.0,180.0,58.89,12.78,17.22,0.56,22660.0,14920.0,14920.0,0.28
668,2017_18,University of Central Florida,Orlando,FL,Bachelor's,NO,49.9,1249.0,620.0,615.0,27.0,56366.0,49.29,11.24,26.45,6.1,20950.0,6368.0,22467.0,0.7
673,2017_18,South University-West Palm Beach,Royal Palm Beach,FL,Bachelor's,NO,,,,,,698.0,26.22,42.84,23.78,2.72,28328.0,17014.0,17014.0,0.27
674,2017_18,Eckerd College,Saint Petersburg,FL,Bachelor's,NO,72.73,1207.0,595.0,565.0,26.0,2018.0,77.01,3.82,8.42,2.48,57085.0,43044.0,43044.0,0.7
676,2017_18,Edward Waters College,Jacksonville,FL,Bachelor's,NO,60.45,885.0,440.0,440.0,17.0,946.0,4.44,83.3,3.59,0.42,24965.0,13525.0,13525.0,0.32
677,2017_18,Embry-Riddle Aeronautical University-Daytona Beach,Daytona Beach,FL,Bachelor's,NO,74.91,1204.0,595.0,600.0,25.0,5689.0,55.69,5.45,7.05,4.57,50570.0,34822.0,34822.0,0.59
678,2017_18,Florida Agricultural and Mechanical University,Tallahassee,FL,Bachelor's,NO,45.63,1044.0,540.0,530.0,20.0,7552.0,3.3,89.31,2.67,0.4,22235.0,5785.0,17725.0,0.48
679,2017_18,Florida Atlantic University,Boca Raton,FL,Bachelor's,NO,60.01,1149.0,580.0,560.0,24.0,23748.0,40.9,20.17,27.06,4.15,18593.0,4831.0,17276.0,0.51
681,2017_18,Flagler College,Saint Augustine,FL,Bachelor's,NO,56.59,1093.0,560.0,485.0,24.0,2674.0,76.93,3.78,6.25,0.93,31600.0,18200.0,18200.0,0.55
686,2017_18,AdventHealth University,Orlando,FL,Bachelor's,NO,96.85,1019.0,505.0,479.0,21.0,1316.0,39.82,16.11,29.79,6.23,23291.0,14400.0,14400.0,0.19
687,2017_18,Florida Institute of Technology,Melbourne,FL,Bachelor's,NO,63.46,1243.0,595.0,630.0,27.0,3395.0,45.33,6.07,8.69,2.74,57119.0,41240.0,41240.0,0.6
689,2017_18,Florida International University,Miami,FL,Bachelor's,NO,54.07,1172.0,590.0,570.0,25.0,41834.0,8.83,12.24,66.96,2.41,19055.0,6556.0,18954.0,0.57
691,2017_18,Florida Memorial University,Miami Gardens,FL,Bachelor's,NO,27.33,,,,,1173.0,0.94,72.72,7.25,0.0,26586.0,15536.0,15536.0,0.38
694,2017_18,Florida Southern College,Lakeland,FL,Bachelor's,NO,51.46,1218.0,590.0,570.0,27.0,2561.0,74.81,4.84,10.39,2.66,46054.0,34774.0,34774.0,0.63
695,2017_18,Florida State University,Tallahassee,FL,Bachelor's,NO,49.19,1304.0,635.0,625.0,28.0,32614.0,62.04,8.17,20.38,2.34,22426.0,5656.0,18786.0,0.8
697,2017_18,University of Florida,Gainesville,FL,Bachelor's,NO,42.01,1356.0,665.0,655.0,30.0,33655.0,54.74,6.21,21.52,8.12,21162.0,6381.0,28659.0,0.88
699,2017_18,Full Sail University,Winter Park,FL,Bachelor's,NO,,,,,,16859.0,40.8,24.4,17.18,2.44,33638.0,23694.0,23694.0,0.27
705,2017_18,Hobe Sound Bible College,Hobe Sound,FL,Bachelor's,NO,,,,,,233.0,66.52,6.87,7.73,0.86,14745.0,6595.0,6595.0,0.44
709,2017_18,Sanford-Brown College-Tampa,Tampa,FL,Bachelor's,NO,,,,,,8.0,0.0,12.5,25.0,0.0,,,,0.29
711,2017_18,AI Miami International University of Art and Design,Miami,FL,Bachelor's,NO,,,,,,1419.0,10.43,6.48,37.98,0.92,27065.0,17698.0,17698.0,0.29
712,2017_18,Jacksonville University,Jacksonville,FL,Bachelor's,NO,86.7,1147.0,511.0,530.0,24.0,2829.0,56.59,19.23,10.96,2.23,50466.0,35260.0,35260.0,0.43
722,2017_18,Luther Rice College & Seminary,Lithonia,GA,Bachelor's,NO,54.84,,,,,311.0,54.34,40.84,1.61,1.29,21736.0,7240.0,7240.0,0.11
727,2017_18,Trinity International University-Florida,Miami,FL,Bachelor's,NO,,,,,,150.0,12.67,33.33,50.67,0.67,,12450.0,12450.0,0.0
730,2017_18,University of Miami,Coral Gables,FL,Bachelor's,NO,35.7,1366.0,660.0,665.0,30.0,10613.0,42.02,8.24,22.66,5.4,62810.0,48484.0,48484.0,0.84
735,2017_18,University of North Florida,Jacksonville,FL,Bachelor's,NO,58.71,1176.0,605.0,580.0,24.0,13962.0,67.05,9.41,11.83,4.67,20852.0,6394.0,20798.0,0.57
736,2017_18,Nova Southeastern University,Fort Lauderdale,FL,Bachelor's,NO,58.17,1201.0,595.0,585.0,26.0,4417.0,34.3,14.85,27.35,9.98,45722.0,29880.0,29930.0,0.52
739,2017_18,Palm Beach Atlantic University,West Palm Beach,FL,Bachelor's,NO,97.39,1115.0,555.0,535.0,23.0,2475.0,62.51,10.51,15.64,1.98,43005.0,29950.0,29950.0,0.53
748,2017_18,Ringling College of Art and Design,Sarasota,FL,Bachelor's,NO,63.91,,,,,1454.0,47.59,3.92,17.33,8.8,63865.0,44560.0,44560.0,0.65
751,2017_18,Rollins College,Winter Park,FL,Bachelor's,NO,63.89,,,,,2612.0,55.63,4.86,19.07,3.37,64430.0,48335.0,48335.0,0.75
753,2017_18,Saint Leo University,Saint Leo,FL,Bachelor's,NO,58.49,1056.0,475.0,540.0,23.0,9404.0,34.25,34.41,12.31,1.52,36298.0,22220.0,22220.0,0.48
758,2017_18,Argosy University-Sarasota,Sarasota,FL,Bachelor's,NO,,,,,,95.0,48.42,30.53,18.95,1.05,26462.0,13438.0,13438.0,
761,2017_18,St. John Vianney College Seminary,Miami,FL,Bachelor's,NO,90.0,,,,,56.0,33.93,1.79,33.93,0.0,36900.0,21000.0,21000.0,0.75
764,2017_18,University of South Florida,Tampa,FL,Bachelor's,NO,45.36,1246.0,615.0,615.0,27.0,30918.0,48.39,10.42,20.7,6.9,19868.0,6410.0,17324.0,0.71
765,2017_18,St. Thomas University,Miami Gardens,FL,Bachelor's,NO,48.71,993.0,470.0,500.0,20.0,958.0,7.83,25.37,44.47,0.42,41968.0,29730.0,29730.0,0.44
766,2017_18,Stetson University,DeLand,FL,Bachelor's,NO,67.83,,,,,3031.0,61.53,7.75,15.94,2.34,57961.0,44490.0,44490.0,0.62
767,2017_18,Southeastern University,Lakeland,FL,Bachelor's,NO,53.5,1063.0,545.0,515.0,21.0,4786.0,60.11,14.52,19.52,1.5,35123.0,25360.0,25360.0,0.4
771,2017_18,Talmudic College of Florida,Miami Beach,FL,Bachelor's,NO,,,,,,31.0,100.0,0.0,0.0,0.0,26650.0,13250.0,13250.0,0.38
773,2017_18,The University of Tampa,Tampa,FL,Bachelor's,NO,53.26,1171.0,580.0,570.0,25.0,7956.0,60.85,5.05,12.54,1.99,42210.0,28426.0,28426.0,0.6
776,2017_18,Trinity Baptist College,Jacksonville,FL,Bachelor's,NO,34.47,933.0,468.0,450.0,18.0,335.0,60.3,22.39,11.34,0.6,20628.0,11640.0,11640.0,0.35
777,2017_18,Trinity College of Florida,Trinity,FL,Bachelor's,NO,91.8,922.0,460.0,450.0,18.0,188.0,39.36,26.6,19.15,2.13,24231.0,16340.0,16340.0,0.34
780,2017_18,Warner University,Lake Wales,FL,Bachelor's,NO,41.48,946.0,465.0,475.0,18.0,981.0,43.53,38.23,10.6,0.41,32749.0,21216.0,21216.0,0.4
782,2017_18,Webber International University,Babson Park,FL,Bachelor's,NO,49.23,986.0,508.0,498.0,19.0,625.0,34.24,32.8,11.68,0.48,39879.0,25358.0,25358.0,0.32
783,2017_18,Rasmussen University-Florida,Ocala,FL,Bachelor's,NO,,,,,,8135.0,54.25,16.91,11.86,2.97,22223.0,10935.0,10935.0,0.28
784,2017_18,The University of West Florida,Pensacola,FL,Bachelor's,NO,49.58,1185.0,590.0,570.0,25.0,9602.0,65.27,12.48,9.33,3.17,16910.0,6360.0,19241.0,0.44
790,2017_18,Agnes Scott College,Decatur,GA,Bachelor's,NO,65.58,,,,,890.0,34.94,29.78,11.91,7.3,50892.0,39960.0,39960.0,0.66
796,2017_18,Armstrong State University,Savannah,GA,Bachelor's,NO,79.62,1054.0,540.0,510.0,21.0,5965.0,53.51,27.07,8.53,3.54,18876.0,5439.0,15900.0,0.32
797,2017_18,The Art Institute of Atlanta,Atlanta,GA,Bachelor's,NO,,,,,,1582.0,4.68,30.4,12.07,0.57,31239.0,17590.0,17590.0,0.2
800,2017_18,Point University,West Point,GA,Bachelor's,NO,35.06,968.0,480.0,485.0,19.0,1126.0,42.18,36.5,5.86,0.53,30320.0,20600.0,20600.0,0.27
804,2017_18,Clark Atlanta University,Atlanta,GA,Bachelor's,NO,57.93,1000.0,505.0,485.0,20.0,3302.0,0.09,85.19,0.12,0.06,37761.0,21892.0,21892.0,0.4
807,2017_18,Berry College,Mount Berry,GA,Bachelor's,NO,61.6,1247.0,615.0,595.0,27.0,1963.0,79.88,5.15,6.62,2.09,48001.0,35176.0,35176.0,0.64
808,2017_18,Beulah Heights University,Atlanta,GA,Bachelor's,NO,,,,,,276.0,2.54,69.2,5.43,11.59,22710.0,9880.0,9880.0,0.03
809,2017_18,Brenau University,Gainesville,GA,Bachelor's,NO,66.13,1004.0,515.0,475.0,20.0,1722.0,45.99,32.23,8.36,1.8,41302.0,28510.0,28510.0,0.49
810,2017_18,Brewton-Parker College,Mount Vernon,GA,Bachelor's,NO,98.98,922.0,480.0,485.0,16.0,465.0,36.77,28.82,6.45,0.43,30900.0,17740.0,17740.0,0.24
815,2017_18,Clayton  State University,Morrow,GA,Bachelor's,NO,41.79,,,,,5754.0,16.18,64.84,5.96,5.11,17102.0,5419.0,15880.0,0.3
818,2017_18,Columbus State University,Columbus,GA,Bachelor's,NO,53.4,1011.0,495.0,475.0,21.0,6474.0,49.07,38.51,6.26,2.46,18559.0,6134.0,16920.0,0.33
820,2017_18,Covenant College,Lookout Mountain,GA,Bachelor's,NO,95.23,1269.0,640.0,600.0,27.0,986.0,86.11,2.64,2.74,0.91,44576.0,33170.0,33170.0,0.69
821,2017_18,Dalton State College,Dalton,GA,Bachelor's,NO,,,,,,4756.0,62.45,4.33,26.22,1.49,11098.0,4212.0,12634.0,0.2
823,2017_18,South University-Savannah,Savannah,GA,Bachelor's,NO,,,,,,494.0,41.9,44.53,7.09,1.62,29387.0,17014.0,17014.0,0.1
825,2017_18,Emmanuel College,Franklin Springs,GA,Bachelor's,NO,43.07,1022.0,520.0,510.0,20.0,800.0,65.75,14.5,7.88,0.63,28282.0,19710.0,19710.0,0.45
826,2017_18,Emory University,Atlanta,GA,Bachelor's,NO,22.04,1443.0,705.0,730.0,32.0,6776.0,41.09,8.16,9.4,19.61,65080.0,49392.0,49392.0,0.91
828,2017_18,Fort Valley State University,Fort Valley,GA,Bachelor's,NO,43.66,564.0,290.0,274.0,11.0,2329.0,3.26,92.49,1.46,0.21,19655.0,6658.0,19738.0,0.26
830,2017_18,Georgia Institute of Technology-Main Campus,Atlanta,GA,Bachelor's,NO,23.4,1389.0,550.0,755.0,32.0,14810.0,49.74,7.01,6.7,20.07,27245.0,12418.0,33014.0,0.85
831,2017_18,Georgia Southwestern State University,Americus,GA,Bachelor's,NO,67.47,1045.0,530.0,505.0,21.0,2348.0,62.01,26.41,5.66,1.45,19488.0,5341.0,15802.0,0.26
832,2017_18,Georgia College & State University,Milledgeville,GA,Bachelor's,NO,78.99,1199.0,600.0,580.0,25.0,5857.0,83.92,5.31,5.45,1.43,27273.0,9346.0,28060.0,0.66
833,2017_18,Georgia Southern University,Statesboro,GA,Bachelor's,NO,68.29,1174.0,595.0,570.0,24.0,17062.0,62.82,24.41,5.53,1.85,22467.0,6356.0,17142.0,0.5
